ID	CC	annotation
PF08444	38	Aralkyl acyl-CoA:amino acid N-acyltransferase, C-terminal region
PF08445	56	FR47-like protein
PF08446	12	PAS fold
PF08447	194	PAS fold
PF08448	6	PAS fold
PF08449	155	UAA transporter family
PF08450	95	SMP-30/Gluconolaconase/LRE-like region
PF08451	26	Adenosine/AMP deaminase N-terminal
PF08454	150	RyR and IP3R Homology associated
PF08457	19	Sfi1 spindle body protein
PF08458	17	Plant pleckstrin homology-like region
PF08459	2	UvrC Helix-hairpin-helix N-terminal
PF08466	36	Inward rectifier potassium channel N-terminal
PF08472	6	Sucrose-6-phosphate phosphohydrolase C-terminal
PF08473	85	Neuronal voltage-dependent calcium channel alpha 2acd
PF08474	43	Myelin transcription factor 1
PF08477	239	Ras of Complex, Roc, domain of DAPkinase
PF08482	3	ATP-dependent helicase C-terminal
PF08484	1	C-methyltransferase C-terminal domain
PF08487	144	Vault protein inter-alpha-trypsin domain
PF08488	16	Wall-associated kinase
PF08490	49	Domain of unknown function (DUF1744)
PF08491	34	Squalene epoxidase
PF08492	32	SRP72 RNA-binding domain
PF08493	4	Aflatoxin regulatory protein
PF08495	19	FIST N domain
PF08496	1	Peptidase family S49 N-terminal
PF08498	23	Sterol methyltransferase C-terminal
PF08499	49	3'5'-cyclic nucleotide phosphodiesterase N-terminal
PF08501	23	Shikimate dehydrogenase substrate binding domain
PF08502	22	LeuA allosteric (dimerisation) domain
PF08504	30	Runx inhibition domain
PF08505	2	Mitochondrial Myo2 receptor-related protein
PF08506	80	Cse1
PF08507	50	COPI associated protein
PF08508	5	Fungal domain of unknown function (DUF1746)
PF08509	3	Adenylate cyclase G-alpha binding domain
PF08510	41	PIG-P
PF08511	34	COQ9
PF08512	96	Histone chaperone Rttp106-like
PF08513	190	LisH
PF08514	82	STAG domain
PF08515	120	Transforming growth factor beta type I GS-motif
PF08516	271	ADAM cysteine-rich
PF08517	57	Ataxin-1 and HBP1 module (AXH)
PF08518	85	Spa2 homology domain (SHD) of GIT
PF08519	47	Replication factor RFC1 C terminal domain
PF08520	10	Fungal protein of unknown function (DUF1748)
PF08523	44	Multiprotein bridging factor 1
PF08524	36	rRNA processing
PF08526	41	Protein-arginine deiminase (PAD) N-terminal domain
PF08527	45	Protein-arginine deiminase (PAD) middle domain
PF08528	9	Whi5 like
PF08530	18	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
PF08531	4	Alpha-L-rhamnosidase N-terminal domain
PF08532	1	Beta-galactosidase trimerisation domain
PF08534	62	Redoxin
PF08536	13	Whirly transcription factor
PF08537	3	Fungal Nap binding protein NBP1
PF08538	14	Protein of unknown function (DUF1749)
PF08539	40	HbrB-like
PF08540	53	Hydroxymethylglutaryl-coenzyme A synthase C terminal
PF08541	54	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
PF08542	125	Replication factor C C-terminal domain
PF08543	59	Phosphomethylpyrimidine kinase
PF08544	162	GHMP kinases C terminal
PF08545	4	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III
PF08546	36	Ketopantoate reductase PanE/ApbA C terminal
PF08547	62	Complex I intermediate-associated protein 30 (CIA30)
PF08549	5	Fungal domain of unknown function (DUF1750)
PF08550	24	Fungal protein of unknown function (DUF1752)
PF08551	55	Eukaryotic integral membrane protein (DUF1751)
PF08552	6	Inositolphosphorylceramide synthase subunit Kei1
PF08553	16	VID27 cytoplasmic protein
PF08555	31	Eukaryotic family of unknown function (DUF1754)
PF08557	59	Sphingolipid Delta4-desaturase (DES)
PF08558	46	Telomere repeat binding factor (TRF)
PF08559	14	Cut8, nuclear proteasome tether protein
PF08560	10	Protein of unknown function (DUF1757)
PF08561	41	Mitochondrial ribosomal protein L37
PF08562	36	Crisp
PF08563	10	P53 transactivation motif
PF08564	28	Cdc37 C terminal domain
PF08565	41	Cdc37 Hsp90 binding domain
PF08566	10	Mitochondrial import protein Pam17
PF08567	37	TFIIH p62 subunit, N-terminal domain
PF08568	42	Uncharacterised protein family, YAP/Alf4/glomulin
PF08569	72	Mo25-like
PF08570	6	Protein of unknown function (DUF1761)
PF08571	41	Yos1-like
PF08572	43	pre-mRNA processing factor 3 (PRP3)
PF08573	25	DNA repair protein endonuclease SAE2/CtIP C-terminus
PF08574	38	Transcription factor Iwr1
PF08576	15	Eukaryotic protein of unknown function (DUF1764)
PF08577	20	PI31 proteasome regulator
PF08578	28	Protein of unknown function (DUF1765)
PF08579	2	Mitochondrial ribonuclease P subunit (RPM2)
PF08580	5	Yeast cortical protein KAR9
PF08581	13	Tup N-terminal
PF08583	75	Cytochrome c oxidase biogenesis protein Cmc1 like
PF08584	30	Ribonuclease P 40kDa (Rpp40) subunit
PF08585	72	RecQ mediated genome instability protein
PF08586	2	RSC complex, Rsc14/Ldb7 subunit
PF08587	5	Ubiquitin associated domain (UBA)
PF08588	7	Protein of unknown function (DUF1769)
PF08589	4	Fungal protein of unknown function (DUF1770)
PF08590	46	Domain of unknown function (DUF1771)
PF08591	6	Ribonucleotide reductase inhibitor
PF08592	23	Domain of unknown function (DUF1772)
PF08593	8	Domain of unknown function
PF08594	6	Uncharacterised protein family (UPF0300)
PF08595	5	RXT2-like, N-terminal
PF08596	44	Lethal giant larvae(Lgl) like, C-terminal
PF08597	42	Translation initiation factor eIF3 subunit
PF08598	84	Sds3-like
PF08599	15	DNA damage repair protein Nbs1
PF08600	26	Rsm1-like
PF08601	8	Transcription factor PAP1
PF08602	3	Mgr1-like, i-AAA protease complex subunit
PF08603	63	Adenylate cyclase associated (CAP) C terminal
PF08604	19	Nucleoporin Nup153-like
PF08605	3	Fungal Rad9-like Rad53-binding
PF08606	41	Prp19/Pso4-like
PF08608	35	Wyosine base formation
PF08609	39	Nucleotide exchange factor Fes1
PF08610	43	Peroxisomal membrane protein (Pex16)
PF08611	3	Fungal protein of unknown function (DUF1774)
PF08612	36	TATA-binding related factor (TRF) of subunit 20 of Mediator complex
PF08613	92	Cyclin
PF08614	41	Autophagy protein 16 (ATG16)
PF08615	37	Ribonuclease H2 non-catalytic subunit (Ylr154p-like)
PF08616	74	Stabilization of polarity axis
PF08617	40	Kinase binding protein CGI-121
PF08618	6	Transcription factor Opi1
PF08619	6	Alkali metal cation/H+ antiporter Nha1 C terminus
PF08620	35	RPAP1-like, C-terminal
PF08621	36	RPAP1-like, N-terminal
PF08622	10	Svf1-like N-terminal lipocalin domain
PF08623	52	TATA-binding protein interacting (TIP20)
PF08624	11	Chromatin remodelling complex Rsc7/Swp82 subunit
PF08625	39	Utp13 specific WD40 associated domain
PF08626	78	Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit
PF08627	46	CRT-like, chloroquine-resistance transporter-like
PF08628	98	Sorting nexin C terminal
PF08629	15	PDE8 phosphodiesterase
PF08630	7	Dfp1/Him1, central region
PF08631	23	Meiosis protein SPO22/ZIP4 like
PF08632	7	Activator of mitotic machinery Cdc14 phosphatase activation C-term
PF08633	5	Rox3 mediator complex subunit
PF08634	7	Mitochondrial protein Pet127
PF08635	9	Putative oxidoreductase C terminal
PF08636	15	ER protein Pkr1
PF08637	17	ATP synthase regulation protein NCA2
PF08638	42	Mediator complex subunit MED14
PF08639	8	DNA replication regulator SLD3
PF08640	35	U3 small nucleolar RNA-associated protein 6
PF08641	19	Kinetochore protein Mis14 like
PF08642	11	Histone deacetylation protein Rxt3
PF08643	6	Fungal family of unknown function (DUF1776)
PF08644	42	FACT complex subunit (SPT16/CDC68)
PF08645	42	Polynucleotide kinase 3 phosphatase
PF08646	76	Replication factor-A C terminal domain
PF08647	27	BRE1 E3 ubiquitin ligase
PF08648	38	Protein of unknown function (DUF1777)
PF08649	10	DASH complex subunit Dad1
PF08650	10	DASH complex subunit Dad4
PF08651	6	DASH complex subunit Duo1
PF08652	48	RAI1 like PD-(D/E)XK nuclease
PF08653	10	DASH complex subunit Dam1
PF08654	11	DASH complex subunit Dad2
PF08655	7	DASH complex subunit Ask1
PF08656	6	DASH complex subunit Dad3
PF08657	7	DASH complex subunit Spc34
PF08658	8	Rad54 N terminal
PF08659	145	KR domain
PF08660	44	Oligosaccharide biosynthesis protein Alg14 like
PF08661	35	Replication factor A protein 3
PF08662	135	Eukaryotic translation initiation factor eIF2A
PF08666	14	SAF domain
PF08668	2	HDOD domain
PF08669	143	Glycine cleavage T-protein C-terminal barrel domain
PF08670	13	MEKHLA domain
PF08672	35	Anaphase promoting complex (APC) subunit 2
PF08674	15	Acetylcholinesterase tetramerisation domain
PF08675	17	RNA binding domain
PF08676	67	MutL C terminal dimerisation domain
PF08683	56	Microtubule-binding calmodulin-regulated spectrin-associated
PF08685	51	GON domain
PF08686	151	PLAC (protease and lacunin) domain
PF08687	65	Apx/Shroom domain ASD2
PF08688	43	Apx/Shroom domain ASD1
PF08689	6	Mediator complex subunit Med5
PF08690	7	GET complex subunit GET2
PF08691	6	DNA repair proteins Nse5 and Nse6
PF08692	9	Mitochondrial protein Pet20
PF08693	6	Transmembrane alpha-helix domain
PF08694	35	Ubiquitin-fold modifier-conjugating enzyme 1
PF08695	30	Cytochrome oxidase complex assembly protein 1
PF08696	36	DNA replication factor Dna2
PF08698	39	Fcf2 pre-rRNA processing
PF08699	155	Argonaute linker 1 domain
PF08700	116	Vps51/Vps67
PF08701	44	GNL3L/Grn1 putative GTPase
PF08702	37	Fibrinogen alpha/beta chain family
PF08703	35	PLC-beta C terminal
PF08704	56	tRNA methyltransferase complex GCD14 subunit
PF08706	1	D5 N terminal like
PF08709	135	Inositol 1,4,5-trisphosphate/ryanodine receptor
PF08711	257	TFIIS helical bundle-like domain
PF08712	48	Scaffold protein Nfu/NifU N terminal
PF08713	11	DNA alkylation repair enzyme
PF08718	114	Glycolipid transfer protein (GLTP)
PF08719	33	Domain of unknown function (DUF1768)
PF08725	101	Integrin beta cytoplasmic domain
PF08726	98	Ca2+ insensitive EF hand
PF08728	6	CRT10
PF08729	53	HPC2 and ubinuclein domain
PF08730	2	Rad33
PF08731	4	Transcription factor AFT
PF08732	5	HIM1
PF08733	6	PalH/RIM21
PF08734	1	GYD domain
PF08736	193	FERM adjacent (FA)
PF08737	61	Rgp1
PF08738	3	Gon7 family
PF08740	36	BCS1 N terminal
PF08742	747	C8 domain
PF08743	51	Nse4 C-terminal
PF08744	1	Plant transcription factor NOZZLE
PF08746	31	RING-like domain
PF08752	50	Coatomer gamma subunit appendage platform subdomain
PF08755	78	Hemimethylated DNA-binding protein YccV like
PF08757	19	CotH kinase protein
PF08758	76	Cadherin prodomain like
PF08760	12	Domain of unknown function (DUF1793)
PF08763	109	Voltage gated calcium channel IQ domain
PF08766	126	DEK C terminal domain
PF08767	67	CRM1 C terminal
PF08768	37	Domain of unknown function (DUF1794)
PF08771	47	FKBP12-rapamycin binding domain
PF08772	43	Nin one binding (NOB1) Zn-ribbon like
PF08773	18	Cathepsin C exclusion domain
PF08774	33	VRR-NUC domain
PF08776	41	VASP tetramerisation domain
PF08777	58	RNA binding motif
PF08778	26	HIF-1 alpha C terminal transactivation domain
PF08781	52	Transcription factor DP
PF08782	69	c-SKI Smad4 binding domain
PF08783	127	DWNN domain
PF08784	43	Replication protein A C terminal
PF08785	35	Ku C terminal domain like
PF08787	11	Alginate lyase
PF08788	38	NHR2 domain like
PF08790	42	LYAR-type C2HC zinc finger
PF08793	1	2-cysteine adaptor domain
PF08797	35	HIRAN domain
PF08799	78	pre-mRNA processing factor 4 (PRP4) like
PF08801	64	Nup133 N terminal like
PF08802	5	Cytochrome B6-F complex Fe-S subunit
PF08806	50	Sep15/SelM redox domain
PF08815	36	Nuclear receptor coactivator
PF08819	2	Domain of unknown function (DUF1802)
PF08824	39	Serine rich protein interaction domain
PF08825	38	E2 binding domain
PF08826	44	DMPK coiled coil domain like
PF08828	3	Doublesex dimerisation domain
PF08831	11	Class II MHC-associated invariant chain trimerisation domain
PF08832	35	Steroid receptor coactivator
PF08833	29	Axin beta-catenin binding domain
PF08839	38	DNA replication factor CDT1 like
PF08840	99	BAAT / Acyl-CoA thioester hydrolase C terminal
PF08847	2	Chlororespiratory reduction 6
PF08853	1	Domain of unknown function (DUF1823)
PF08854	3	Domain of unknown function (DUF1824)
PF08855	2	Domain of unknown function (DUF1825)
PF08856	3	Protein of unknown function (DUF1826)
PF08857	2	Putative ParB-like nuclease
PF08879	34	WRC
PF08880	64	QLQ
PF08881	12	CVNH domain
PF08883	9	Dopa 4,5-dioxygenase family
PF08888	1	HopJ type III effector protein
PF08892	2	YqcI/YcgG family
PF08907	4	Domain of unknown function (DUF1853)
PF08910	25	Aida N-terminus
PF08911	30	NUP50 (Nucleoporin 50 kDa)
PF08912	36	Rho Binding
PF08913	46	Vinculin Binding Site
PF08914	26	Rap1 Myb domain
PF08916	33	Phenylalanine zipper
PF08917	22	Transforming growth factor beta receptor 2 ectodomain
PF08919	32	F-actin binding
PF08920	36	Splicing factor 3B subunit 1
PF08922	1	Domain of unknown function (DUF1905)
PF08923	29	Mitogen-activated protein kinase kinase 1 interacting
PF08925	26	Domain of Unknown Function (DUF1907)
PF08926	66	Domain of unknown function (DUF1908)
PF08934	29	Rb C-terminal domain
PF08938	28	HBS1 N-terminus
PF08939	23	Domain of unknown function (DUF1917)
PF08941	19	USP8 interacting
PF08944	14	NADPH oxidase subunit p47Phox, C terminal domain
PF08945	11	Bcl-x interacting, BH3 domain
PF08947	41	BPS (Between PH and SH2)
PF08952	31	Domain of unknown function (DUF1866)
PF08953	158	Domain of unknown function (DUF1899)
PF08954	6	Trimerisation motif
PF08961	15	Nuclear receptor-binding factor 2, autophagy regulator
PF08964	3	Beta/Gamma crystallin
PF08969	71	USP8 dimerisation domain
PF08975	1	Domain of unknown function (DUF1868)
PF08976	50	EF-hand domain
PF08983	17	Domain of unknown function (DUF1856)
PF08987	2	Protein of unknown function (DUF1892)
PF08991	28	Mature-T-Cell Proliferation I type
PF08996	38	DNA Polymerase alpha zinc finger
PF08997	19	Ubiquinol-cytochrome C reductase complex, 6.4kD protein
PF08999	8	Surfactant protein C, N terminal propeptide
PF09004	14	Domain of unknown function (DUF1891)
PF09005	56	Domain of unknown function (DUF1897)
PF09006	14	Lung surfactant protein D coiled-coil trimerisation
PF09007	33	EBP50, C-terminal
PF09011	167	HMG-box domain
PF09014	15	Beta-2-glycoprotein-1 fifth domain
PF09026	6	Centromere protein B dimerisation domain
PF09027	24	GTPase binding
PF09029	27	5-aminolevulinate synthase presequence
PF09030	30	Creb binding
PF09032	21	Siah interacting protein, N terminal
PF09033	13	DNA Fragmentation factor 45kDa, C terminal domain
PF09034	12	TRADD, N-terminal domain
PF09036	24	Bcr-Abl oncoprotein oligomerisation domain
PF09038	15	Tumour suppressor p53-binding protein-1 Tudor
PF09040	6	Gastric H+/K+-ATPase, N terminal domain
PF09041	8	Aurora-A binding
PF09042	16	Titin Z
PF09045	24	L27_2
PF09047	13	MEF2 binding
PF09049	10	Stannin transmembrane
PF09050	10	Stannin unstructured linker
PF09051	10	Stannin cytoplasmic
PF09055	1	Nickel-containing superoxide dismutase
PF09056	5	Prokaryotic phospholipase A2
PF09057	17	Second Mitochondria-derived Activator of Caspases
PF09058	38	L27_1
PF09060	16	L27_N
PF09064	16	Thrombomodulin like fifth domain, EGF-like
PF09066	88	Beta2-adaptin appendage, C-terminal sub-domain
PF09067	72	Erythropoietin receptor, ligand binding
PF09068	99	EF hand
PF09069	95	EF-hand
PF09070	46	PFU (PLAA family ubiquitin binding)
PF09072	31	Translation machinery associated TMA7
PF09073	29	BUD22
PF09074	1	Mer2
PF09079	52	CDC6, C terminal winged helix domain
PF09084	16	NMT1/THI5 like
PF09085	7	Adhesion molecule, immunoglobulin-like
PF09088	39	MIF4G like
PF09090	40	MIF4G like
PF09092	4	Lyase, N terminal
PF09093	5	Lyase, catalytic
PF09103	30	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1
PF09104	17	BRCA2, oligonucleotide/oligosaccharide-binding, domain 3
PF09108	2	Switch protein XOL-1, N-terminal
PF09109	2	Switch protein XOL-1, GHMP-like
PF09110	52	HAND
PF09111	59	SLIDE
PF09112	6	Peptide-N-glycosidase F, N terminal
PF09113	8	Peptide-N-glycosidase F, C terminal
PF09117	1	MiAMP1
PF09118	48	Domain of unknown function (DUF1929)
PF09121	12	Tower
PF09127	81	Leukotriene A4 hydrolase, C-terminal
PF09128	50	Regulator of G protein signalling-like domain
PF09130	2	Domain of unknown function (DUF1932)
PF09133	21	SANTA (SANT Associated)
PF09135	7	Alb1
PF09138	33	Urm1 (Ubiquitin related modifier)
PF09139	45	Mitochondrial matrix Mmp37
PF09141	36	Talin, middle domain
PF09145	2	Ubiquitin-associated
PF09154	1	Domain of unknown function (DUF1939)
PF09159	8	Mitochondrial resolvase Ydc2 / RNA splicing MRS1
PF09162	58	Tap, RNA-binding
PF09164	9	Vitamin D binding protein, domain III
PF09165	15	Ubiquinol-cytochrome c reductase 8 kDa, N-terminal
PF09166	13	Biliverdin reductase, catalytic
PF09169	26	BRCA2, helical
PF09170	14	CST, Suppressor of cdc thirteen homolog, complex subunit STN1
PF09172	91	Domain of unknown function (DUF1943)
PF09173	50	Initiation factor eIF2 gamma, C terminal
PF09174	44	Maf1 regulator
PF09175	17	Domain of unknown function (DUF1944)
PF09177	55	Syntaxin 6, N-terminal
PF09180	46	Prolyl-tRNA synthetase, C-terminal
PF09184	40	PPP4R2
PF09186	6	Domain of unknown function (DUF1949)
PF09187	2	RNA-directed DNA methylation 1
PF09190	11	DALR domain
PF09191	7	CD4, extracellular
PF09192	11	Actin-fragmin kinase, catalytic
PF09193	7	Cholecystokinin A receptor, N-terminal
PF09197	3	Rap1, DNA-binding
PF09201	2	SRX, signal recognition particle receptor alpha subunit
PF09202	40	Rio2, N-terminal
PF09206	6	Alpha-L-arabinofuranosidase B, catalytic
PF09220	1	L-A virus, major coat protein
PF09229	67	Activator of Hsp90 ATPase, N-terminal
PF09230	18	DNA fragmentation factor 40 kDa
PF09232	2	Caenorhabditis elegans Her-1
PF09234	2	Domain of unknown function (DUF1963)
PF09235	4	Ste50p, sterile alpha motif
PF09236	6	Alpha-haemoglobin stabilising protein
PF09237	5	GAGA factor
PF09238	12	Interleukin-4 receptor alpha chain, N-terminal
PF09239	6	Topoisomerase VI B subunit, transducer
PF09240	87	Interleukin-6 receptor alpha chain, binding
PF09243	54	Mitochondrial small ribosomal subunit Rsm22
PF09246	3	PHAT
PF09247	26	TATA box-binding protein binding
PF09248	6	Domain of unknown function (DUF1965)
PF09252	28	Allergen Fel d I-B chain
PF09256	8	BAFF-R, TALL-1 binding
PF09257	8	BCMA, TALL-1 binding
PF09258	115	Glycosyl transferase family 64 domain
PF09260	14	Domain of unknown function (DUF1966)
PF09261	139	Alpha mannosidase middle domain
PF09262	35	Peroxisome biogenesis factor 1, N-terminal
PF09263	12	Peroxisome biogenesis factor 1, N-terminal
PF09265	18	Cytokinin dehydrogenase 1, FAD and cytokinin binding
PF09267	3	Dictyostelium STAT, coiled coil
PF09268	53	Clathrin, heavy-chain linker
PF09269	5	Domain of unknown function (DUF1967)
PF09270	43	Beta-trefoil DNA-binding domain
PF09271	43	LAG1, DNA binding
PF09272	11	Hepsin, SRCR
PF09273	137	Rubisco LSMT substrate-binding
PF09279	202	Phosphoinositide-specific phospholipase C, efhand-like
PF09280	59	XPC-binding domain
PF09282	39	Mago binding
PF09284	18	Rhamnogalacturonan lyase B, N-terminal
PF09285	13	Elongation factor P, C-terminal
PF09286	53	Pro-kumamolisin, activation domain
PF09287	2	CEP-1, DNA binding
PF09288	5	Fungal ubiquitin-associated domain
PF09289	63	Follistatin/Osteonectin-like EGF domain
PF09291	4	Domain of unknown function (DUF1968)
PF09292	15	Endonuclease VIII-like 1, DNA bind
PF09294	146	Interferon-alpha/beta receptor, fibronectin type III
PF09295	19	ChAPs (Chs5p-Arf1p-binding proteins)
PF09296	35	NADH pyrophosphatase-like rudimentary NUDIX domain
PF09297	30	NADH pyrophosphatase zinc ribbon domain
PF09298	40	Fumarylacetoacetase N-terminal
PF09302	24	XLF-Cernunnos, XRcc4-like factor, NHEJ component
PF09303	13	KCNMB2, ball and chain domain
PF09304	2	Cortexillin I, coiled coil
PF09305	15	TACI, cysteine-rich domain
PF09307	14	CLIP, MHC2 interacting
PF09309	15	FCP1, C-terminal
PF09310	28	POU domain, class 2, associating factor 1
PF09311	36	Rabaptin-like protein
PF09312	1	SurA N-terminal domain
PF09316	40	C-myb, C-terminal
PF09317	5	Domain of unknown function (DUF1974)
PF09320	66	Domain of unknown function (DUF1977)
PF09324	108	Domain of unknown function (DUF1981)
PF09325	142	Vps5 C terminal like
PF09326	31	NADH-ubiquinone oxidoreductase subunit G, C-terminal
PF09328	4	Domain of unknown function (DUF1984)
PF09329	38	Primase zinc finger
PF09331	13	Domain of unknown function (DUF1985)
PF09332	29	Mcm10 replication factor
PF09333	79	Autophagy-related protein C terminal domain
PF09334	116	tRNA synthetases class I (M)
PF09335	175	SNARE associated Golgi protein
PF09336	224	Vps4 C terminal oligomerisation domain
PF09337	58	His(2)-Cys(2) zinc finger
PF09339	1	IclR helix-turn-helix domain
PF09340	45	Histone acetyltransferase subunit NuA4
PF09341	59	Transcription factor Pcc1
PF09342	4	Domain of unknown function (DUF1986)
PF09346	25	SMI1 / KNR4 family (SUKH-1)
PF09347	7	Domain of unknown function (DUF1989)
PF09348	5	Domain of unknown function (DUF1990)
PF09349	33	OHCU decarboxylase
PF09350	28	Domain of unknown function (DUF1992)
PF09351	3	Domain of unknown function (DUF1993)
PF09353	28	Domain of unknown function (DUF1995)
PF09354	38	HNF3 C-terminal domain
PF09358	71	Ubiquitin fold domain
PF09359	18	VTC domain
PF09360	89	Iron-binding zinc finger CDGSH type
PF09362	21	Domain of unknown function (DUF1996)
PF09363	5	XFP C-terminal domain
PF09364	5	XFP N-terminal domain
PF09365	3	Conserved hypothetical protein (DUF2461)
PF09366	17	Protein of unknown function (DUF1997)
PF09368	42	Sas10 C-terminal domain
PF09369	19	Domain of unknown function (DUF1998)
PF09370	6	Phosphoenolpyruvate hydrolase-like
PF09371	20	Tex-like protein N-terminal domain
PF09377	43	SBDS protein C-terminal domain
PF09379	508	FERM N-terminal domain
PF09380	454	FERM C-terminal PH-like domain
PF09382	65	RQC domain
PF09384	41	UTP15 C terminal
PF09387	12	Mitochondrial RNA binding protein MRP
PF09396	12	Thrombin light chain
PF09397	1	Ftsk gamma domain
PF09398	41	FOP N terminal dimerisation domain
PF09402	45	Man1-Src1p-C-terminal domain
PF09404	37	Eukaryotic protein of unknown function (DUF2003)
PF09405	33	CASC3/Barentsz eIF4AIII binding
PF09409	127	PUB domain
PF09412	68	Endoribonuclease XendoU
PF09414	13	RNA ligase
PF09415	29	CENP-S associating Centromere protein X
PF09416	38	RNA helicase (UPF2 interacting domain)
PF09418	18	Protein of unknown function (DUF2009)
PF09419	17	Mitochondrial PGP phosphatase
PF09420	60	Ribosome biogenesis protein Nop16
PF09421	1	Frequency clock protein
PF09422	45	WTX protein
PF09423	39	PhoD-like phosphatase
PF09424	9	Yqey-like protein
PF09425	30	Divergent CCT motif
PF09426	2	Vacuolar R-SNARE Nyv1 N terminal
PF09427	3	Domain of unknown function (DUF2014)
PF09428	5	Fungal protein of unknown function (DUF2011)
PF09429	35	WW domain binding protein 11
PF09430	42	Protein of unknown function (DUF2012)
PF09431	35	Protein of unknown function (DUF2013)
PF09432	2	Tho complex subunit THP2
PF09435	5	Fungal protein of unknown function (DUF2015)
PF09437	11	Pombe specific 5TM protein
PF09439	43	Signal recognition particle receptor beta subunit
PF09440	42	eIF3 subunit 6 N terminal domain
PF09441	3	ARS binding protein 2
PF09443	23	Cripto_Frl-1_Cryptic (CFC)
PF09444	9	MRC1-like domain
PF09445	50	RNA cap guanine-N2 methyltransferase
PF09446	47	VMA21-like domain
PF09447	5	Cnl2/NKP2 family protein
PF09451	43	Autophagy-related protein 27
PF09452	2	ESCRT-I subunit Mvb12
PF09453	29	HIRA B motif
PF09454	44	Vps23 core domain
PF09457	95	FIP domain
PF09458	42	H-type lectin domain
PF09459	2	Ethylbenzene dehydrogenase
PF09461	19	Phytotoxin PcF protein
PF09462	7	Mus7/MMS22 family
PF09463	4	Opy2 protein
PF09465	19	Lamin-B receptor of TUDOR domain
PF09468	40	Ydr279p protein family (RNase H2 complex component)
PF09469	30	Cordon-bleu ubiquitin-like domain
PF09470	11	Telethonin protein
PF09478	71	Carbohydrate binding domain CBM49
PF09488	1	Mannosyl-3-phosphoglycerate synthase (osmo_MPGsynth)
PF09493	3	Tryptophan-rich protein (DUF2389)
PF09494	26	Slx4 endonuclease
PF09495	27	Protein of unknown function (DUF2462)
PF09496	22	Cenp-O kinetochore centromere component
PF09497	38	Transcription mediator complex subunit Med12
PF09507	35	DNA polymerase subunit Cdc27
PF09510	2	Rtt102p-like transcription regulator protein
PF09511	9	RNA ligase
PF09514	45	SSXRD motif
PF09519	1	HindVP restriction endonuclease
PF09531	37	Nucleoporin protein Ndc1-Nup
PF09532	71	FDF domain
PF09537	1	Domain of unknown function (DUF2383)
PF09551	1	Stage II sporulation protein R (spore_II_R)
PF09580	5	Sporulation lipoprotein YhcN/YlaJ (Spore_YhcN_YlaJ)
PF09585	3	Conserved hypothetical protein (Lin0512_fam)
PF09587	7	Bacterial capsule synthesis protein PGA_cap
PF09588	54	YqaJ-like viral recombinase domain
PF09596	40	MamL-1 domain
PF09597	11	IGR protein motif
PF09598	12	Stm1
PF09606	38	ARC105 or Med15 subunit of Mediator complex non-fungal
PF09607	21	Brinker DNA-binding domain
PF09612	4	Bacterial protein of unknown function (HtrL_YibB)
PF09631	28	Sen15 protein
PF09635	2	MetRS-N binding domain
PF09637	41	Med18 protein
PF09649	19	Histone chaperone domain CHZ
PF09666	11	Sororin protein
PF09667	13	Domain of unknown function (DUF2028)
PF09668	56	Aspartyl protease
PF09692	4	Argonaute siRNA chaperone (ARC) complex subunit Arb1
PF09696	31	Ctf8
PF09713	29	Plant protein 1589 of unknown function (A_thal_3526)
PF09717	1	Plasmodium falciparum domain of unknown function (CPW_WPC)
PF09724	47	Sister chromatid cohesion protein Dcc1
PF09725	36	Folate-sensitive fragile site protein Fra10Ac1
PF09726	42	Macoilin family
PF09727	59	Cortactin-binding protein-2
PF09728	68	Myosin-like coiled-coil protein
PF09729	23	Gti1/Pac2 family
PF09730	60	Microtubule-associated protein Bicaudal-D
PF09731	49	Mitochondrial inner membrane protein
PF09732	37	Cactus-binding C-terminus of cactin protein
PF09733	41	VEFS-Box of polycomb protein
PF09734	45	RNA polymerase III transcription factor (TF)IIIC subunit
PF09735	54	Membrane-associated apoptosis protein
PF09736	41	Pre-mRNA-splicing factor of RES complex
PF09737	32	De-etiolated protein 1 Det1
PF09738	70	LRRFIP family
PF09739	41	Mini-chromosome maintenance replisome factor
PF09740	22	Uncharacterized conserved protein (DUF2043)
PF09741	31	Uncharacterized conserved protein (DUF2045)
PF09742	50	Dyggve-Melchior-Clausen syndrome protein
PF09743	36	E3 UFM1-protein ligase 1
PF09744	77	JNK_SAPK-associated protein-1
PF09745	40	Coiled-coil domain-containing protein 55 (DUF2040)
PF09746	41	Tumour-associated protein
PF09747	42	Coiled-coil domain containing protein (DUF2052)
PF09748	45	Transcription factor subunit Med10 of Mediator complex
PF09749	43	Uncharacterised conserved protein
PF09750	54	Alternative splicing regulator
PF09751	49	Nuclear protein Es2
PF09752	41	Abhydrolase domain containing 18
PF09753	45	Membrane fusion protein Use1
PF09754	38	PAC2 family
PF09755	37	Uncharacterized conserved protein H4 (DUF2046)
PF09756	32	DDRGK domain
PF09757	17	Arb2 domain
PF09758	35	Uncharacterised conserved protein
PF09759	40	Spinocerebellar ataxia type 10 protein domain
PF09762	31	Coiled-coil domain-containing protein (DUF2037)
