ID	CC	annotation
PF01666	0.823915651786466	DX module
PF10319	0.823915651786466	Serpentine type 7TM GPCR chemoreceptor Srj
PF15481	0.823915651786466	Chondroitin proteoglycan 4
PF17619	0.823915651786466	Secreted clade V proteins
PF00126	0.824047114113962	Bacterial regulatory helix-turn-helix protein, lysR family
PF03463	0.824071088962417	eRF1 domain 1
PF01705	0.824090775729296	CX module
PF03815	0.824095033311641	LCCL domain
PF02130	0.824171783416862	Uncharacterized protein family UPF0054
PF03125	0.824309551117202	C. elegans Sre G protein-coupled chemoreceptor
PF14820	0.824362304966374	Small proline-rich 2
PF03140	0.824366832694977	Plant protein of unknown function
PF05422	0.824388692336102	Stress-activated map kinase interacting protein 1 (SIN1)
PF06579	0.824430058302051	Caenorhabditis elegans ly-6-related protein
PF04815	0.824531998705237	Sec23/Sec24 helical domain
PF17066	0.824620046366497	RBPJ-interacting and tubulin associated protein
PF01190	0.824849707365109	Pollen proteins Ole e I like
PF07082	0.824938361618789	Protein of unknown function (DUF1350)
PF10394	0.825155486761166	Histone acetyl transferase HAT1 N-terminus
PF13600	0.825207882355645	N-terminal domain of unknown function (DUF4140)
PF09416	0.825234351874567	RNA helicase (UPF2 interacting domain)
PF05375	0.825248221921888	Pacifastin inhibitor (LCMII)
PF13001	0.825302018998188	Proteasome stabiliser
PF14324	0.825326459882103	PINIT domain
PF12214	0.825326962765009	Cell cycle regulated microtubule associated protein
PF13385	0.825332610270671	Concanavalin A-like lectin/glucanases superfamily
PF05823	0.825349007492395	Nematode fatty acid retinoid binding protein (Gp-FAR-1)
PF11601	0.825372187439727	Shal-type voltage-gated potassium channels, N-terminal
PF04710	0.825448197355596	Pellino
PF07223	0.825460861178686	UBA-like domain (DUF1421)
PF08323	0.825474791604953	Starch synthase catalytic domain
PF10231	0.82559899696564	Uncharacterised conserved protein (DUF2315)
PF10322	0.825684803889905	Serpentine type 7TM GPCR chemoreceptor Sru
PF10321	0.825688850340903	Serpentine type 7TM GPCR chemoreceptor Srt
PF02520	0.825794476296723	Domain of unknown function DUF148
PF02775	0.826010875135973	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
PF08501	0.826021208569976	Shikimate dehydrogenase substrate binding domain
PF14808	0.826141006059673	TMEM164 family
PF03209	0.826155451775436	PUCC protein
PF01579	0.826166564408182	Domain of unknown function (DUF19)
PF01035	0.826242803083302	6-O-methylguanine DNA methyltransferase, DNA binding domain
PF15745	0.82628160426346	AP-1 complex-associated regulatory protein
PF15325	0.826308243949599	Modulator of retrovirus infection
PF15043	0.826313463309101	CB1 cannabinoid receptor-interacting protein 1
PF07516	0.826337221037035	SecA Wing and Scaffold domain
PF02500	0.826343271978014	Probable DNA packing protein, N-terminus
PF02638	0.826343271978014	Glycosyl hydrolase-like 10
PF04899	0.826343271978014	MbeD/MobD like
PF05830	0.826343271978014	Nodulation protein Z (NodZ)
PF08011	0.826343271978014	PD-(D/E)XK nuclease superfamily
PF09717	0.826343271978014	Plasmodium falciparum domain of unknown function (CPW_WPC)
PF10335	0.826343271978014	Putative nucleotidyltransferase substrate binding domain
PF12419	0.826343271978014	SNF2 Helicase protein
PF12695	0.826343271978014	Alpha/beta hydrolase family
PF13648	0.826343271978014	Lipocalin-like domain
PF01682	0.826396294935802	DB module
PF03445	0.826472503642445	Putative nucleotidyltransferase DUF294
PF00240	0.826530566374191	Ubiquitin family
PF01161	0.826778151468863	Phosphatidylethanolamine-binding protein
PF03108	0.826785762287667	MuDR family transposase
PF00433	0.82683804520121	Protein kinase C terminal domain
PF10232	0.826870209229401	Mediator of RNA polymerase II transcription complex subunit 8
PF11303	0.826941691855038	Protein of unknown function (DUF3105)
PF03850	0.827145617048724	Transcription factor Tfb4
PF15821	0.827205069637058	Domain of unknown function (DUF4709)
PF01716	0.827234286595603	Manganese-stabilising protein / photosystem II polypeptide
PF09423	0.827449753837753	PhoD-like phosphatase
PF15206	0.827479342580372	FAM209 family
PF15139	0.827544701603505	Domain of unknown function (DUF4572)
PF15335	0.827589526932985	Caspase activity and apoptosis inhibitor 1
PF14636	0.827610003341643	Folliculin-interacting protein N-terminus
PF02470	0.827615778760785	MlaD protein
PF14648	0.827656355179459	FAM91 C-terminus
PF00835	0.82780287432792	SNAP-25 family
PF03271	0.827848102817598	EB1-like C-terminal motif
PF14667	0.827867209906168	Polysaccharide biosynthesis C-terminal domain
PF08634	0.828134923929129	Mitochondrial protein Pet127
PF12246	0.828134923929129	Temperature dependent protein affecting M2 dsRNA replication
PF12247	0.828134923929129	Temperature dependent protein affecting M2 dsRNA replication
PF13945	0.828134923929129	Salt tolerance down-regulator
PF08156	0.828439048309369	NOP5NT (NUC127) domain
PF15510	0.828455730486125	CENP-W protein
PF01434	0.82846774113123	Peptidase family M41
PF09192	0.828500093610247	Actin-fragmin kinase, catalytic
PF02408	0.828554530878218	CUB-like domain
PF01041	0.828559346221557	DegT/DnrJ/EryC1/StrS aminotransferase family
PF04048	0.828697762172375	Sec8 exocyst complex component specific domain
PF01249	0.828745673851604	Ribosomal protein S21e
PF01743	0.828853831902043	Poly A polymerase head domain
PF12662	0.829003739654492	Complement Clr-like EGF-like
PF09732	0.829054716057851	Cactus-binding C-terminus of cactin protein
PF04576	0.829174227378856	Zein-binding
PF07522	0.829178130184467	DNA repair metallo-beta-lactamase
PF10599	0.829426707736955	Retro-transposon transporting motif
PF03937	0.829709047673031	Flavinator of succinate dehydrogenase
PF05002	0.829873338658445	SGS domain
PF12038	0.829991276470749	Domain of unknown function (DUF3524)
PF05208	0.830137206903487	ALG3 protein
PF10292	0.830146954586529	Serpentine type 7TM GPCR receptor class ab chemoreceptor
PF05693	0.830250012728992	Glycogen synthase
PF16760	0.830363612829773	Starch/carbohydrate-binding module (family 53)
PF01077	0.830363636080001	Nitrite and sulphite reductase 4Fe-4S domain
PF06831	0.83046526538546	Formamidopyrimidine-DNA glycosylase H2TH domain
PF13489	0.830550491898309	Methyltransferase domain
PF02569	0.830647013166287	Pantoate-beta-alanine ligase
PF17168	0.830676097314858	Domain of unknown function (DUF5127)
PF15905	0.830746395781695	Hyaluronan mediated motility receptor N-terminal
PF05160	0.830836253652602	DSS1/SEM1 family
PF03169	0.830924890089496	OPT oligopeptide transporter protein
PF00181	0.831036505279495	Ribosomal Proteins L2, RNA binding domain
PF13361	0.831096118249798	UvrD-like helicase C-terminal domain
PF08546	0.831138836538686	Ketopantoate reductase PanE/ApbA C terminal
PF13696	0.831176404544774	Zinc knuckle
PF01679	0.83131108579618	Proteolipid membrane potential modulator
PF05008	0.831312461457753	Vesicle transport v-SNARE protein N-terminus
PF10326	0.831353525369155	Serpentine type 7TM GPCR chemoreceptor Str
PF03055	0.831359144669156	Retinal pigment epithelial membrane protein
PF10328	0.831363342693766	Serpentine type 7TM GPCR chemoreceptor Srx
PF12423	0.831493716781559	Kinesin protein 1B
PF06777	0.831581919844638	Helical and beta-bridge domain
PF01776	0.831712933564067	Ribosomal L22e protein family
PF01896	0.831728880358338	DNA primase small subunit
PF00792	0.831786800579944	Phosphoinositide 3-kinase C2
PF02175	0.831803791689707	Serpentine type 7TM GPCR chemoreceptor Srb
PF10261	0.831853068733073	Inositol phospholipid synthesis and fat-storage-inducing TM
PF12078	0.831869044717785	Domain of unknown function (DUF3557)
PF00105	0.831876191349022	Zinc finger, C4 type (two domains)
PF01012	0.831904723834216	Electron transfer flavoprotein domain
PF05698	0.832181233573688	Bacterial trigger factor protein (TF) C-terminus
PF10332	0.832192234007049	Protein of unknown function (DUF2418)
PF01040	0.8323793068261	UbiA prenyltransferase family
PF12854	0.832392203062716	PPR repeat
PF08265	0.832459479279167	YL1 nuclear protein C-terminal domain
PF02284	0.832618594576043	Cytochrome c oxidase subunit Va
PF04825	0.83267099272781	N terminus of Rad21 / Rec8 like protein
PF05177	0.832728129071405	RCSD region
PF02537	0.832829352996004	CrcB-like protein, Camphor Resistance (CrcB)
PF12254	0.832875535591276	DNA polymerase alpha subunit p180 N terminal
PF05007	0.833005347008733	Mannosyltransferase (PIG-M)
PF06657	0.833124787783924	Centrosome microtubule-binding domain of Cep57
PF02428	0.833198866788441	Potato type II proteinase inhibitor family
PF03018	0.833198866788441	Dirigent-like protein
PF03478	0.833198866788441	Protein of unknown function (DUF295)
PF05115	0.833198866788441	Cytochrome B6-F complex subunit VI (PetL)
PF06405	0.833198866788441	Red chlorophyll catabolite reductase (RCC reductase)
PF12546	0.833198866788441	Blue/Ultraviolet sensing protein C terminal
PF12590	0.833198866788441	Acyl-ATP thioesterase
PF12764	0.833198866788441	Glycine-rich region of argonaut
PF14290	0.833198866788441	Domain of unknown function (DUF4370)
PF16627	0.833198866788441	Unstructured region between BRX_N and BRX domain
PF16851	0.833198866788441	Stomagen
PF04910	0.833285817315125	Transcriptional repressor TCF25
PF07801	0.833302471574864	Protein of unknown function (DUF1647)
PF00193	0.83331033245264	Extracellular link domain
PF08324	0.833336877074813	PUL domain
PF01873	0.833453595175706	Domain found in IF2B/IF5
PF08451	0.83350628527818	Adenosine/AMP deaminase N-terminal
PF07225	0.83351244146023	NADH-ubiquinone oxidoreductase B15 subunit (NDUFB4)
PF04841	0.833703207151299	Vps16, N-terminal region
PF11886	0.833831896293236	Translocase of chloroplast 159/132, membrane anchor domain
PF16095	0.833928661460565	C-terminal of Roc, COR, domain
PF04990	0.834142578090954	RNA polymerase Rpb1, domain 7
PF04658	0.834247068800641	TAFII55 protein conserved region
PF08490	0.834337451550227	Domain of unknown function (DUF1744)
PF12999	0.834363345727673	Glucosidase II beta subunit-like
PF04722	0.834433928068971	Ssu72-like protein
PF11987	0.834493125937445	Translation-initiation factor 2
PF12787	0.834552568805998	EcsC protein family
PF00294	0.834640798615454	pfkB family carbohydrate kinase
PF11712	0.834791729426284	Endoplasmic reticulum-based factor for assembly of V-ATPase
PF04161	0.834944219715021	Arv1-like family
PF13613	0.835005949296875	Helix-turn-helix of DDE superfamily endonuclease
PF04158	0.835009310098221	Sof1-like domain
PF02995	0.835069025023528	Protein of unknown function (DUF229)
PF12372	0.835175265450454	Huntingtin protein region
PF06671	0.835388015414828	Repeat of unknown function (DUF1174)
PF01869	0.83541842035253	BadF/BadG/BcrA/BcrD ATPase family
PF02091	0.835430189341084	Glycyl-tRNA synthetase alpha subunit
PF02401	0.835430189341084	LytB protein
PF02482	0.835430189341084	Sigma 54 modulation protein / S30EA ribosomal protein
PF04751	0.835430189341084	Protein of unknown function (DUF615)
PF12054	0.835454350169153	Domain of unknown function (DUF3535)
PF15718	0.835507980513063	Protein moonraker
PF15162	0.835709579929547	Domain of unknown function (DUF4580)
PF01761	0.835760011653191	3-dehydroquinate synthase
PF10104	0.835927683923612	Di-sulfide bridge nucleocytoplasmic transport domain
PF13207	0.835945595728803	AAA domain
PF10174	0.835946500393908	RIM-binding protein of the cytomatrix active zone
PF07726	0.835963559325616	ATPase family associated with various cellular activities (AAA)
PF01781	0.836145468156337	Ribosomal L38e protein family
PF15160	0.83617731311467	Spermatogenesis-associated serine-rich protein 1
PF05542	0.83621709670973	Protein of unknown function (DUF760)
PF12371	0.836263883097997	Transmembrane protein 131-like
PF15769	0.836315908376544	Domain of unknown function (DUF4698)
PF08174	0.836341517234416	Cell division protein anillin
PF09006	0.83638677795521	Lung surfactant protein D coiled-coil trimerisation
PF10313	0.836395781926558	Uncharacterised protein domain (DUF2415)
PF00528	0.836450126311927	Binding-protein-dependent transport system inner membrane component
PF13793	0.836559100649551	N-terminal domain of ribose phosphate pyrophosphokinase
PF13805	0.836572414473203	Eisosome component PIL1
PF01512	0.836695209622782	Respiratory-chain NADH dehydrogenase 51 Kd subunit
PF07648	0.836728806349346	Kazal-type serine protease inhibitor domain
PF04724	0.836775604465828	Glycosyltransferase family 17
PF09734	0.836821691916064	RNA polymerase III transcription factor (TF)IIIC subunit
PF15712	0.836889957043242	NPAT C terminus
PF15880	0.83690124103099	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial
PF01674	0.83698433200135	Lipase (class 2)
PF02575	0.836999946736268	YbaB/EbfC DNA-binding family
PF04839	0.836999946736268	Plastid and cyanobacterial ribosomal protein (PSRP-3 / Ycf65)
PF08760	0.837126920686176	Domain of unknown function (DUF1793)
PF04968	0.837129785595119	CHORD
PF15468	0.837151200822681	Domain of unknown function (DUF4636)
PF15067	0.837228124993981	FAM124 family
PF07062	0.83728154971024	Clc-like
PF04134	0.837312796621506	Protein of unknown function, DUF393
PF12513	0.83732180043119	Mitochondrial degradasome RNA helicase subunit C terminal
PF14370	0.83735161025949	C-terminal topoisomerase domain
PF01183	0.837493850640403	Glycosyl hydrolases family 25
PF04607	0.837502930357652	Region found in RelA / SpoT proteins
PF00856	0.837640680481428	SET domain
PF09788	0.837665961363082	Transmembrane protein 55A
PF00103	0.837917517373879	Somatotropin hormone family
PF11326	0.837939460048392	Protein of unknown function (DUF3128)
PF00587	0.837952602886621	tRNA synthetase class II core domain (G, H, P, S and T)
PF09332	0.837976419560346	Mcm10 replication factor
PF00954	0.83812611236908	S-locus glycoprotein domain
PF03447	0.838189095038549	Homoserine dehydrogenase, NAD binding domain
PF01487	0.838226837788959	Type I 3-dehydroquinase
PF15485	0.838231155191504	Domain of unknown function (DUF4643)
PF13653	0.838459954470425	Glycerophosphoryl diester phosphodiesterase family
PF00124	0.838516525944973	Photosynthetic reaction centre protein
PF07547	0.838573830439055	RSD-2 N-terminal domain
PF03948	0.838702259159082	Ribosomal protein L9, C-terminal domain
PF01636	0.838822306599735	Phosphotransferase enzyme family
PF02877	0.838887257036805	Poly(ADP-ribose) polymerase, regulatory domain
PF08190	0.838905885131504	pre-RNA processing PIH1/Nop17
PF01357	0.838913158736553	Pollen allergen
PF16455	0.838929124229555	Ubiquitin-binding domain
PF08768	0.838965332035161	Domain of unknown function (DUF1794)
PF04136	0.838973280161006	Sec34-like family
PF01933	0.838995660928862	Uncharacterised protein family UPF0052
PF17137	0.839011161648587	Domain of unknown function (DUF5110)
PF04184	0.83904349167914	ST7 protein
PF07574	0.839100522515988	Nse1 non-SMC component of SMC5-6 complex
PF01347	0.839132502152112	Lipoprotein amino terminal region
PF05806	0.839196560723301	Noggin
PF00565	0.839354205413904	Staphylococcal nuclease homologue
PF01147	0.839395527623273	Crustacean CHH/MIH/GIH neurohormone family
PF16764	0.839405808751023	Sharpin PH domain
PF00311	0.839411996004108	Phosphoenolpyruvate carboxylase
PF13738	0.839459604315267	Pyridine nucleotide-disulphide oxidoreductase
PF00682	0.839541979200406	HMGL-like
PF01683	0.839550025836844	EB module
PF12126	0.839556001047214	Protein of unknown function (DUF3583)
PF04981	0.839782526821593	NMD3 family
PF01904	0.839897188286825	Protein of unknown function DUF72
PF03601	0.839897188286825	Conserved hypothetical protein 698
PF13759	0.839897188286825	Putative 2OG-Fe(II) oxygenase
PF02615	0.839988899180871	Malate/L-lactate dehydrogenase
PF05350	0.840080863375595	Glycogen synthase kinase-3 binding
PF01373	0.840187375590091	Glycosyl hydrolase family 14
PF06320	0.840269256234702	GCN5-like protein 1 (GCN5L1)
PF11594	0.840673955019063	Mediator complex subunit 28
PF17297	0.840690518584628	Phosphoenolpyruvate carboxykinase N-terminal domain
PF13844	0.840739527271718	Glycosyl transferase family 41
PF12821	0.840773988845306	Threonine/Serine exporter, ThrE
PF16282	0.840790622556909	SANT/Myb-like domain of DAMP1
PF09113	0.840813357647251	Peptide-N-glycosidase F, C terminal
PF02861	0.840902999661033	Clp amino terminal domain, pathogenicity island component
PF13370	0.840941602996664	4Fe-4S single cluster domain of Ferredoxin I
PF11722	0.840942440723644	CCCH zinc finger in TRM13 protein
PF14392	0.840980657630008	Zinc knuckle
PF04081	0.841013337622238	DNA polymerase delta, subunit 4
PF03741	0.841029856973761	Integral membrane protein TerC family
PF04551	0.841029856973761	GcpE protein
PF01238	0.841110984298019	Phosphomannose isomerase type I
PF08772	0.841168034138838	Nin one binding (NOB1) Zn-ribbon like
PF11464	0.841356383329416	Rabenosyn Rab binding domain
PF00809	0.841358735918582	Pterin binding enzyme
PF14111	0.841361182270146	Domain of unknown function (DUF4283)
PF11923	0.841376711747316	Domain of unknown function (DUF3441)
PF17135	0.8413924430902	Ribosomal protein 60S L18 and 50S L18e
PF06682	0.841403292992173	SOCE-associated regulatory factor of calcium homoeostasis
PF03453	0.841404671269574	MoeA N-terminal region (domain I and II)
PF15185	0.8414678251349	Bcl-2-modifying factor, apoptosis
PF01627	0.841608290482791	Hpt domain
PF04991	0.841644432229216	LicD family
PF13460	0.841712857461552	NAD(P)H-binding
PF00316	0.841773759977211	Fructose-1-6-bisphosphatase, N-terminal domain
PF16717	0.842007055023748	Ribosome-associated complex head domain
PF04669	0.842041942891295	Polysaccharide biosynthesis
PF03159	0.842142917471174	XRN 5'-3' exonuclease N-terminus
PF01575	0.842194508621468	MaoC like domain
PF02801	0.84235880340952	Beta-ketoacyl synthase, C-terminal domain
PF05405	0.842385394152561	Mitochondrial ATP synthase B chain precursor (ATP-synt_B)
PF09359	0.842518385254634	VTC domain
PF01226	0.842526682448236	Formate/nitrite transporter
PF10356	0.842563875666439	Protein of unknown function (DUF2034)
PF00271	0.842599699414616	Helicase conserved C-terminal domain
PF11568	0.842604696669782	Mediator complex subunit 29
PF05336	0.842717469488436	L-rhamnose mutarotase
PF04155	0.842723827318768	Ground-like domain
PF16978	0.842786648781859	SAPK-interacting protein 1 (Sin1), middle CRIM domain
PF03173	0.842790518315195	Putative carbohydrate binding domain
PF03174	0.842790518315195	Chitobiase/beta-hexosaminidase C-terminal domain
PF00805	0.842821578626826	Pentapeptide repeats (8 copies)
PF08212	0.842881148015097	Lipocalin-like domain
PF08654	0.843006619261647	DASH complex subunit Dad2
PF09802	0.843006619261647	Preprotein translocase subunit Sec66
PF12068	0.843042766831156	Domain of unknown function (DUF3548)
PF00619	0.843078288123874	Caspase recruitment domain
PF08234	0.843085268525516	Chromosome segregation protein Spc25
PF11035	0.843196673682043	Small nuclear RNA activating complex subunit 2, SNAP190 Myb
PF10917	0.84320438624585	Fungus-induced protein
PF04603	0.843212224096571	Ran-interacting Mog1 protein
PF16546	0.843360471071627	Homodimerisation domain of SGTA
PF06968	0.843455781416317	Biotin and Thiamin Synthesis associated domain
PF14378	0.843530595656913	PAP2 superfamily
PF12719	0.843545203362616	Nuclear condensing complex subunits, C-term domain
PF10584	0.843569397617261	Proteasome subunit A N-terminal signature
PF07065	0.843697673192175	D123
PF12801	0.843786279787704	4Fe-4S binding domain
PF00808	0.843823755549914	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF01922	0.843825467205147	SRP19 protein
PF07911	0.843860489512573	Protein of unknown function (DUF1677)
PF01174	0.84388736988217	SNO glutamine amidotransferase family
PF01775	0.844040931945913	Ribosomal proteins 50S-L18Ae/60S-L20/60S-L18A
PF13374	0.844162013180011	Tetratricopeptide repeat
PF08276	0.844197197077563	PAN-like domain
PF13439	0.844287963241896	Glycosyltransferase Family 4
PF09666	0.844425379852328	Sororin protein
PF12012	0.844465162101216	Domain of unknown function (DUF3504)
PF07818	0.844518561442652	HCNGP-like protein
PF10604	0.844532673629822	Polyketide cyclase / dehydrase and lipid transport
PF03514	0.844555848281251	GRAS domain family
PF00684	0.844777476404498	DnaJ central domain
PF09353	0.84483417267762	Domain of unknown function (DUF1995)
PF04148	0.84492511066459	Transmembrane adaptor Erv26
PF06662	0.844984074365438	D-glucuronyl C5-epimerase C-terminus
PF01216	0.84501922096639	Calsequestrin
PF03160	0.845031362734659	Calx-beta domain
PF08016	0.84507109968007	Polycystin cation channel
PF16469	0.845084822939906	Nematode polyprotein allergen ABA-1
PF02779	0.845162903820815	Transketolase, pyrimidine binding domain
PF13394	0.845171727171374	4Fe-4S single cluster domain
PF16054	0.845188931857986	Transmembrane protein family 72
PF00295	0.845282654673179	Glycosyl hydrolases family 28
PF13821	0.845360444490331	Domain of unknown function (DUF4187)
PF07960	0.845398855449801	CBP4
PF15624	0.845398855449801	Kinetochore CENP-C fungal homologue, Mif2, N-terminal
PF05075	0.845400490919323	Protein of unknown function (DUF684)
PF07051	0.845533282525564	Ovarian carcinoma immunoreactive antigen (OCIA)
PF04069	0.845544264536382	Substrate binding domain of ABC-type glycine betaine transport system
PF02153	0.845626033442339	Prephenate dehydrogenase
PF10176	0.845653945601197	Protein of unknown function (DUF2370)
PF09465	0.845759452729238	Lamin-B receptor of TUDOR domain
PF12220	0.845803092409503	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal
PF17407	0.84584519106867	Nrap protein domain 6
PF03435	0.845872067726747	Saccharopine dehydrogenase NADP binding domain
PF11916	0.845885244013171	Vacuolar protein 14 C-terminal Fig4p binding
PF08409	0.845929125845438	Domain of unknown function (DUF1736)
PF05428	0.8459445926122	Corticotropin-releasing factor binding protein (CRF-BP)
PF03983	0.846189943033707	SLA1 homology domain 1, SHD1
PF06395	0.846189943033707	CDC24 Calponin
PF07955	0.846189943033707	Protein of unknown function (DUF1687)
PF08287	0.846189943033707	Spc19
PF08303	0.846189943033707	tRNA ligase kinase domain
PF08432	0.846189943033707	AAA-ATPase Vps4-associated protein 1
PF08552	0.846189943033707	Inositolphosphorylceramide synthase subunit Kei1
PF08651	0.846189943033707	DASH complex subunit Duo1
PF08656	0.846189943033707	DASH complex subunit Dad3
PF10310	0.846189943033707	Family of unknown function (DUF5427)
PF10329	0.846189943033707	Region of unknown function (DUF2417)
PF10375	0.846189943033707	GRIP-related Arf-binding domain
PF11767	0.846189943033707	Histone lysine methyltransferase SET associated
PF12350	0.846189943033707	CTD kinase subunit gamma CTK3 C-terminus
PF12768	0.846189943033707	Cortical protein marker for cell polarity
PF13741	0.846189943033707	Mitochondrial ribosomal protein S25
PF14847	0.846189943033707	Ras-binding domain of Byr2
PF16803	0.846189943033707	Fe-S cluster assembly protein DRE2 N-terminus
PF16892	0.846189943033707	Chitin biosynthesis protein CHS5 N-terminus
PF16893	0.846189943033707	Fibronectin type III domain
PF04847	0.846213785487247	Calcipressin
PF03383	0.846226709408223	Caenorhabditis serpentine receptor-like protein, class xa
PF04800	0.846336049588675	ETC complex I subunit conserved region
PF02558	0.846476634683931	Ketopantoate reductase PanE/ApbA
PF02737	0.846483569230554	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
PF02099	0.846623253844272	Josephin
PF05042	0.846642085746718	Caleosin related protein
PF08559	0.846776443939154	Cut8, nuclear proteasome tether protein
PF04858	0.846879845626077	TH1 protein
PF08658	0.846900708557432	Rad54 N terminal
PF04157	0.846921153288944	EAP30/Vps36 family
PF01866	0.846943585540808	Putative diphthamide synthesis protein
PF16577	0.847019953167051	UBA domain
PF00327	0.847084508420421	Ribosomal protein L30p/L7e
PF02655	0.847148472576546	ATP-grasp domain
PF15413	0.847148484893388	Pleckstrin homology domain
PF01822	0.84719482442229	WSC domain
PF03989	0.84722395935941	DNA gyrase C-terminal domain, beta-propeller
PF12946	0.847249680438044	MSP1 EGF domain 1
PF00677	0.847363369418752	Lumazine binding domain
PF00547	0.847448770267743	Urease, gamma subunit
PF14340	0.847515246325486	Domain of unknown function (DUF4395)
PF05222	0.847559305685408	Alanine dehydrogenase/PNT, N-terminal domain
PF03330	0.847727906912036	Lytic transglycolase
PF00109	0.847767283932046	Beta-ketoacyl synthase, N-terminal domain
PF08457	0.847881527530387	Sfi1 spindle body protein
PF06977	0.847951693074495	SdiA-regulated
PF04442	0.847993502176594	Cytochrome c oxidase assembly protein CtaG/Cox11
PF02744	0.848054110201173	Galactose-1-phosphate uridyl transferase, C-terminal domain
PF09368	0.848066640926227	Sas10 C-terminal domain
PF03725	0.848137383653068	3' exoribonuclease family, domain 2
PF10369	0.848163237027273	Small subunit of acetolactate synthase
PF02841	0.848165847574544	Guanylate-binding protein, C-terminal domain
PF00166	0.848166907929275	Chaperonin 10 Kd subunit
PF02446	0.848483303847211	4-alpha-glucanotransferase
PF01074	0.84851694178694	Glycosyl hydrolases family 38 N-terminal domain
PF01878	0.848639279715909	EVE domain
PF06541	0.848654933933366	Putative ABC-transporter type IV
PF13515	0.848685037605109	Fusaric acid resistance protein-like
PF08418	0.848729592648876	DNA polymerase alpha subunit B N-terminal
PF03088	0.848730288772349	Strictosidine synthase
PF13392	0.848750931587259	HNH endonuclease
PF00216	0.848755371606662	Bacterial DNA-binding protein
PF03420	0.848755371606662	Prohead core protein serine protease
PF08482	0.848755371606662	ATP-dependent helicase C-terminal
PF08854	0.848755371606662	Domain of unknown function (DUF1824)
PF08856	0.848755371606662	Protein of unknown function (DUF1826)
PF09493	0.848755371606662	Tryptophan-rich protein (DUF2389)
PF11378	0.848755371606662	Protein of unknown function (DUF3181)
PF13331	0.848755371606662	Domain of unknown function (DUF4093)
PF14347	0.848755371606662	Domain of unknown function (DUF4399)
PF12129	0.848853226267213	Male germ-cell putative homeodomain transcription factor
PF04377	0.848857405519591	Arginine-tRNA-protein transferase, C terminus
PF01912	0.848944670617826	eIF-6 family
PF02320	0.84917047818957	Ubiquinol-cytochrome C reductase hinge protein
PF04138	0.849183210605307	GtrA-like protein
PF06993	0.849183210605307	Protein of unknown function (DUF1304)
PF08706	0.849183210605307	D5 N terminal like
PF08922	0.849183210605307	Domain of unknown function (DUF1905)
PF12996	0.849183210605307	DUF based on E. rectale Gene description (DUF3880)
PF14323	0.849183210605307	GxGYxYP putative glycoside hydrolase C-terminal domain
PF14342	0.849183210605307	Domain of unknown function (DUF4396)
PF16216	0.849183210605307	GxGYxY sequence motif in domain of unknown function N-terminal
PF17010	0.849183210605307	Domain of unknown function (DUF5092)
PF01358	0.849183210605307	Poly A polymerase regulatory subunit
PF02162	0.849183210605307	XYPPX repeat (two copies)
PF13433	0.849183210605307	Periplasmic binding protein domain
PF09741	0.849252429083222	Uncharacterized conserved protein (DUF2045)
PF16858	0.849288243061392	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF10785	0.849372987704234	NADH-ubiquinone oxidoreductase complex I, 21 kDa subunit
PF07712	0.849440917491179	Stress up-regulated Nod 19
PF04055	0.849467527113781	Radical SAM superfamily
PF06394	0.849479067045215	Pepsin inhibitor-3-like repeated domain
PF17303	0.849479067045215	Family of unknown function (DUF5352)
PF17343	0.849479067045215	Family of unknown function (DUF5373)
PF02826	0.849490317299739	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
PF03941	0.849509275866152	Inner centromere protein, ARK binding region
PF00255	0.849615563783734	Glutathione peroxidase
PF10021	0.849616833834525	Uncharacterized protein conserved in bacteria (DUF2263)
PF01171	0.849650172973574	PP-loop family
PF08519	0.849710637909801	Replication factor RFC1 C terminal domain
PF13824	0.849778623319372	Zinc-finger of mitochondrial splicing suppressor 51
PF04636	0.849875467413185	PA26 p53-induced protein (sestrin)
PF17381	0.849927308455524	Seminal vesicle secretory protein 4/5/6
PF04884	0.850017147289152	Vitamin B6 photo-protection and homoeostasis
PF05003	0.850048122618844	Protein of unknown function (DUF668)
PF06830	0.850048122618844	Root cap
PF11961	0.850048122618844	Domain of unknown function (DUF3475)
PF12609	0.850048122618844	Wound-induced protein
PF16669	0.850199139158067	Tetratricopeptide repeat protein 5 OB fold domain
PF13593	0.850228916109734	SBF-like CPA transporter family (DUF4137)
PF13516	0.850363385023044	Leucine Rich repeat
PF07491	0.850603270326476	Protein phosphatase inhibitor
PF01125	0.850610885313559	G10 protein
PF00410	0.850693294195821	Ribosomal protein S8
PF04880	0.850767849579324	NUDE protein, C-terminal conserved region
PF10508	0.850876902685297	Proteasome non-ATPase 26S subunit
PF10323	0.850888655184592	Serpentine type 7TM GPCR chemoreceptor Srv
PF01505	0.851025449327988	Major Vault Protein repeat
PF06487	0.85108123034056	Sin3 associated polypeptide p18 (SAP18)
PF10161	0.8510914048807	Putative mitochondrial precursor protein
