ann_term	cv	annotation
PF07470	3.3125885090644	Glycosyl Hydrolase Family 88
PF07474	1.33626535771905	G2F domain
PF07477	4.74224513167433	Glycosyl hydrolase family 67 C-terminus
PF07478	2.11960604047163	D-ala D-ala ligase C-terminus
PF07479	0.527844010642993	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
PF07484	6.78232998312527	Phage Tail Collar Domain
PF07486	6.78232998312527	Cell Wall Hydrolase
PF07488	4.74224513167433	Glycosyl hydrolase family 67 middle domain
PF07491	0.698598685553294	Protein phosphatase inhibitor
PF07492	2.75944060846675	Neutral trehalase Ca2+ binding domain
PF07495	6.78232998312527	Y_Y_Y domain
PF07496	0.90482839508126	CW-type Zinc Finger
PF07498	2.75944060846675	Rho termination factor, N-terminal domain
PF07500	0.616503513025078	Transcription factor S-II (TFIIS), central domain
PF07502	1.24483149147861	MANEC domain
PF07503	6.78232998312527	HypF finger
PF07504	4.74224513167433	Fungalysin/Thermolysin Propeptide Motif
PF07510	4.74224513167433	Protein of unknown function (DUF1524)
PF07516	2.02998357957234	SecA Wing and Scaffold domain
PF07517	2.30695597170366	SecA DEAD-like domain
PF07519	3.37036627628095	Tannase and feruloyl esterase
PF07521	0.326427895695272	Zn-dependent metallo-hydrolase RNA specificity domain
PF07522	0.524933858267454	DNA repair metallo-beta-lactamase
PF07524	0.493228095775128	Bromodomain associated
PF07525	1.28737004187398	SOCS box
PF07526	2.89904833735614	Associated with HOX
PF07527	1.21932510082662	Hairy Orange
PF07528	1.25779992903662	DZF domain
PF07529	0.515019351262623	HSA
PF07531	1.23378370155478	NHR1 homology to TAF
PF07533	1.14424715936149	BRK domain
PF07534	0.62273543404884	TLD
PF07535	1.04895597713884	DBF zinc finger
PF07539	0.446974720598824	Down-regulated in metastasis
PF07540	0	Nucleolar complex-associated protein
PF07541	0.301213849345403	Eukaryotic translation initiation factor 2 alpha subunit
PF07542	0.210818510677892	ATP12 chaperone protein
PF07543	2.89520676674779	Protein trafficking PGA2
PF07544	0.774101877323066	RNA polymerase II transcription mediator complex subunit 9
PF07545	1.38273802451674	Vestigial/Tondu family
PF07546	1.44773411604683	EMI domain
PF07547	4.77275072886593	RSD-2 N-terminal domain
PF07549	6.78232998312527	SecD/SecF GG Motif
PF07555	1.38202840764086	beta-N-acetylglucosaminidase
PF07556	6.78232998312527	Protein of unknown function (DUF1538)
PF07557	0.855878550533676	Shugoshin C terminus
PF07558	1.54745515438253	Shugoshin N-terminal coiled-coil region
PF07562	2.23721049648754	Nine Cysteines Domain of family 3 GPCR
PF07565	1.32777895532568	Band 3 cytoplasmic domain
PF07569	0.413607885569943	TUP1-like enhancer of split
PF07571	0.370219756637239	TAF6 C-terminal HEAT repeat domain
PF07572	0.401866785863484	Bucentaur or craniofacial development
PF07573	6.78232998312527	Nitrogen regulatory protein AreA N terminus
PF07574	0.401866785863484	Nse1 non-SMC component of SMC5-6 complex
PF07575	0.378969653354266	Nup85 Nucleoporin
PF07576	0.341649435523522	BRCA1-associated protein 2
PF07593	1.65987536012253	ASPIC and UnbV
PF07602	6.78232998312527	Protein of unknown function (DUF1565)
PF07617	6.78232998312527	Protein of unknown function (DUF1579)
PF07632	6.78232998312527	Protein of unknown function (DUF1593)
PF07642	6.78232998312527	Putative beta-barrel porin-2, OmpL-like. bbp2
PF07645	1.15318438718992	Calcium-binding EGF domain
PF07646	1.04158348014471	Kelch motif
PF07647	0.942101044619154	SAM domain (Sterile alpha motif)
PF07648	0.857538026061059	Kazal-type serine protease inhibitor domain
PF07650	0.592108173129984	KH domain
PF07651	1.08335707476359	ANTH domain
PF07652	6.78232998312527	Flavivirus DEAD domain
PF07653	1.16574828948136	Variant SH3 domain
PF07654	1.80541245138456	Immunoglobulin C1-set domain
PF07657	1.34130947626232	N terminus of Notch ligand
PF07661	6.78232998312527	MORN repeat variant
PF07662	1.11333111554448	Na+ dependent nucleoside transporter C-terminus
PF07670	1.28376399583232	Nucleoside recognition
PF07676	2.06468402187667	WD40-like Beta Propeller Repeat
PF07677	1.42277615673988	A-macroglobulin receptor binding domain
PF07678	1.47041099294542	A-macroglobulin TED domain
PF07679	1.1810797166945	Immunoglobulin I-set domain
PF07681	4.74224513167433	DoxX
PF07683	1.17836903139478	Cobalamin synthesis protein cobW C-terminal domain
PF07684	1.29188077958633	NOTCH protein
PF07685	2.89520676674779	CobB/CobQ-like glutamine amidotransferase domain
PF07686	1.64143714869098	Immunoglobulin V-set domain
PF07687	0.412665227378301	Peptidase dimerisation domain
PF07690	0.561291705216006	Major Facilitator Superfamily
PF07691	1.47738530806263	PA14 domain
PF07692	4.84038565956612	Low iron-inducible periplasmic protein
PF07693	1.55223897286576	KAP family P-loop domain
PF07699	1.20631572011563	Putative ephrin-receptor like
PF07700	1.05794543179637	Haem-NO-binding
PF07701	1.05074531345723	Heme NO binding associated
PF07702	6.78232998312527	UTRA domain
PF07703	1.49869854774282	Alpha-2-macroglobulin bait region domain
PF07706	1.77520359325392	Aminotransferase ubiquitination site
PF07707	1.58386684129525	BTB And C-terminal Kelch
PF07710	1.36626010212795	P53 tetramerisation motif
PF07711	1.5285640112563	Rab geranylgeranyl transferase alpha-subunit, insert domain
PF07712	2.04999247213312	Stress up-regulated Nod 19
PF07713	0.26705398229078	Protein of unknown function (DUF1604)
PF07714	0.733675401856923	Protein tyrosine kinase
PF07715	6.78232998312527	TonB-dependent Receptor Plug Domain
PF07716	0.639534245337689	Basic region leucine zipper
PF07717	0.331876086239407	Oligonucleotide/oligosaccharide-binding (OB)-fold
PF07718	0.301213849345403	Coatomer beta C-terminal region
PF07719	0.57001665083573	Tetratricopeptide repeat
PF07720	1.88398055086813	Tetratricopeptide repeat
PF07721	3.27617663341483	Tetratricopeptide repeat
PF07722	0.921057158202197	Peptidase C26
PF07723	6.18586946652686	Leucine Rich Repeat
PF07724	0.880599860548718	AAA domain (Cdc48 subfamily)
PF07725	5.08043204408792	Leucine Rich Repeat
PF07726	4.74224513167433	ATPase family associated with various cellular activities (AAA)
PF07727	2.8891990750839	Reverse transcriptase (RNA-dependent DNA polymerase)
PF07728	0.258342933769382	AAA domain (dynein-related subfamily)
PF07729	6.78232998312527	FCD domain
PF07731	1.5472627823191	Multicopper oxidase
PF07732	1.28483092801414	Multicopper oxidase
PF07733	4.74224513167433	Bacterial DNA polymerase III alpha NTPase domain
PF07734	6.167862943307	F-box associated
PF07735	4.99077111965822	F-box associated
PF07738	1.1321066423113	Sad1 / UNC-like C-terminal
PF07741	0.547928339990554	Brf1-like TBP-binding domain
PF07742	1.24207621987368	BTG family
PF07743	0.262978611949595	HSCB C-terminal oligomerisation domain
PF07744	0.796532768064306	SPOC domain
PF07745	3.53304823554377	Glycosyl hydrolase family 53
PF07748	0.624822005191657	Glycosyl hydrolases family 38 C-terminal domain
PF07749	0.69545289496074	Endoplasmic reticulum protein ERp29, C-terminal domain
PF07757	0.664934312071105	Predicted AdoMet-dependent methyltransferase
PF07762	3.84829755121552	Protein of unknown function (DUF1618)
PF07763	1.32160822530497	FEZ-like protein
PF07765	2.92257455739178	KIP1-like protein
PF07766	0.333917935553795	LETM1-like protein
PF07767	0.372585965628423	Nop53 (60S ribosomal biogenesis)
PF07773	1.05825386111646	Protein of unknown function (DUF1619)
PF07774	0.210818510677892	ER membrane protein complex subunit 1, C-terminal
PF07776	3.85244435930401	Zinc-finger associated domain (zf-AD)
PF07777	2.90480116746142	G-box binding protein MFMR
PF07778	1.15879281537065	Mis6
PF07779	1.06495177729719	10 TM Acyl Transferase domain found in Cas1p
PF07780	0.298142396999972	Spb1 C-terminal domain
PF07782	1.22687498231165	DC-STAMP-like protein
PF07786	2.00723517694254	Protein of unknown function (DUF1624)
PF07787	0.966802647371321	Transmembrane protein 43
PF07792	1.70185084431518	Docking domain of Afi1 for Arf3 in vesicle trafficking
PF07795	3.30001122332547	Protein of unknown function (DUF1635)
PF07797	2.95331988417204	Protein of unknown function (DUF1639)
PF07798	0.667737126506602	Protein of unknown function (DUF1640)
PF07800	2.9344168874132	Protein of unknown function (DUF1644)
PF07801	3.62197402019714	Protein of unknown function (DUF1647)
PF07802	2.96210635765735	GCK domain
PF07803	1.7651439979031	GSG1-like protein
PF07804	6.78232998312527	HipA-like C-terminal domain
PF07807	0.75776727844723	RED-like protein C-terminal region
PF07808	0.49308489740549	RED-like protein N-terminal region
PF07809	1.38075975497592	RTP801 C-terminal region
PF07810	1.15459363792382	TMC domain
PF07814	0.837852541587477	Wings apart-like protein regulation of heterochromatin
PF07815	1.25059985606908	Abl-interactor HHR
PF07816	2.96580811546833	Protein of unknown function (DUF1645)
PF07817	0.538455893653294	GLE1-like protein
PF07818	0.339999193091918	HCNGP-like protein
PF07819	0.542959703126213	PGAP1-like protein
PF07821	2.5900170772737	Alpha-amylase C-terminal beta-sheet domain
PF07823	1.62830859756033	Cyclic phosphodiesterase-like protein
PF07830	1.32674404857591	Protein serine/threonine phosphatase 2C, C-terminal domain
PF07831	1.92557103222174	Pyrimidine nucleoside phosphorylase C-terminal domain
PF07834	1.32670938450251	RanGAP1 C-terminal domain
PF07837	0.981755709221529	Formiminotransferase domain, N-terminal subdomain
PF07839	2.93552948091709	Plant calmodulin-binding domain
PF07841	3.4204506119205	DM4/DM12 family
PF07842	0.558687220924331	GC-rich sequence DNA-binding factor-like protein
PF07847	1.35222039623724	PCO_ADO
PF07850	0.926642685541016	Renin receptor-like protein
PF07851	0.822072058359729	TMPIT-like protein
PF07855	0.437169471743851	Autophagy-related protein 101
PF07856	0.792360471017943	Mediator of CRAC channel activity
PF07857	1.75673057374686	Transmembrane family, TMEM144 of transporters
PF07859	1.002529000328	alpha/beta hydrolase fold
PF07876	2.06175378878617	Stress responsive A/B Barrel Domain
PF07883	1.98422598959337	Cupin domain
PF07884	0.77671466318636	Vitamin K epoxide reductase family
PF07885	0.97732372963729	Ion channel
PF07887	2.75738205886316	Calmodulin binding protein-like
PF07888	1.88309408703812	Calcium binding and coiled-coil domain (CALCOCO1) like
PF07889	2.70270783282796	Protein of unknown function (DUF1664)
PF07890	0.365046969732118	Rrp15p
PF07891	3.05330422111303	Protein of unknown function (DUF1666)
PF07893	3.88908164113122	Protein of unknown function (DUF1668)
PF07894	1.66331706163778	FAM83 A-H
PF07896	0.473185812776181	Protein of unknown function (DUF1674)
PF07897	3.01782726992301	Ethylene-responsive binding factor-associated repression
PF07898	3.83910000225723	Protein of unknown function (DUF1676)
PF07899	2.9081748458964	Frigida-like protein
PF07904	0.664934312071105	Chromatin modification-related protein EAF7
PF07910	0.538289726730855	Peptidase family C78
PF07911	2.98833774947786	Protein of unknown function (DUF1677)
PF07912	1.43847285419265	ERp29, N-terminal domain
PF07914	4.80528597830903	Protein of unknown function (DUF1679)
PF07915	0.453347120899123	Glucosidase II beta subunit-like protein
PF07918	5.01011322904994	CAP160 repeat
PF07919	3.07036813653138	Gryzun, putative trafficking through Golgi
PF07923	0.694614201473659	N1221-like protein
PF07926	0.574166061925177	TPR/MLP1/MLP2-like protein
PF07927	6.78232998312527	HicA toxin of bacterial toxin-antitoxin,
PF07928	0.365148371670111	Vps54-like protein
PF07929	6.78232998312527	Plasmid pRiA4b ORF-3-like protein
PF07933	0.501848435139387	Protein of unknown function (DUF1681)
PF07934	0.415983756206367	8-oxoguanine DNA glycosylase, N-terminal domain
PF07939	3.23242891547198	Protein of unknown function (DUF1685)
PF07940	3.48482424233992	Heparinase II/III-like protein
PF07941	1.61086057586366	Potassium channel Kv1.4 tandem inactivation domain
PF07942	0.413607885569943	N2227-like protein
PF07943	4.74224513167433	Penicillin-binding protein 5, C-terminal domain
PF07944	2.32161559908159	Beta-L-arabinofuranosidase, GH127
PF07946	0.456599226043577	Protein of unknown function (DUF1682)
PF07947	0.985657141200732	YhhN family
PF07950	3.46979915453899	Protein of unknown function (DUF1691)
PF07954	4.74224513167433	Protein of unknown function (DUF1689)
PF07955	2.61052002766016	Protein of unknown function (DUF1687)
PF07956	2.04999247213312	Protein of Unknown function (DUF1690)
PF07957	2.89520676674779	Protein of unknown function (DUF3294)
PF07958	2.35815370340631	Protein of unknown function (DUF1688)
PF07959	0.910887926722901	L-fucokinase
PF07960	2.38646979767985	CBP4
PF07961	2.89520676674779	MBA1-like protein
PF07962	0.459996760597599	Replication Fork Protection Component Swi3
PF07964	3.82777374616785	Rec10 / Red1
PF07965	1.27330612315395	Integrin beta tail domain
PF07966	2.09082652450067	A1 Propeptide
PF07967	0.699205898780101	C3HC zinc finger-like
PF07969	1.52581490067148	Amidohydrolase family
PF07970	0.387397659715243	Endoplasmic reticulum vesicle transporter
PF07971	3.62876230205823	Glycosyl hydrolase family 92
PF07973	0.297583683444174	Threonyl and Alanyl tRNA synthetase second additional domain
PF07974	0.901189732882906	EGF-like domain
PF07975	0.421637021355784	TFIIH C1-like domain
PF07976	4.20583436144291	Phenol hydroxylase, C-terminal dimerisation domain
PF07977	2.48496613444578	FabA-like domain
PF07978	0.950652844448268	NIPSNAP
PF07983	2.66496811309791	X8 domain
PF07984	1.38429707324254	Nucleotidyltransferase
PF07985	0.490684572676031	SRR1
PF07986	0.46775025325817	Tubulin binding cofactor C
PF07987	4.74224513167433	Domain of unkown function (DUF1775)
PF07988	1.61086057586366	LMSTEN motif
PF07989	0.825630525888262	Centrosomin N-terminal motif 1
PF07990	3.03315017762062	Nucleic acid binding protein NABP
PF07991	1.31656117720877	Acetohydroxy acid isomeroreductase, NADPH-binding domain
PF07992	0.319102404018814	Pyridine nucleotide-disulphide oxidoreductase
PF07993	1.16588643861204	Male sterility protein
PF07994	0.500765298902716	Myo-inositol-1-phosphate synthase
PF07995	1.15487748211976	Glucose / Sorbosone dehydrogenase
PF07998	1.24721912892465	Peptidase family M54
PF07999	6.78232998312527	Retrotransposon hot spot protein
PF08000	3.82777374616785	Bacterial PH domain
PF08002	3.48482424233992	Protein of unknown function (DUF1697)
PF08003	6.78232998312527	Protein of unknown function (DUF1698)
PF08005	1.05679763343789	PHR domain
PF08007	0.74640824574333	Cupin superfamily protein
PF08011	5.01011322904994	PD-(D/E)XK nuclease superfamily
PF08014	1.47131824613991	Domain of unknown function (DUF1704)
PF08016	1.59655599818312	Polycystin cation channel
PF08017	3.65682042229408	Fibrinogen binding protein
PF08020	6.78232998312527	Protein of unknown function (DUF1706)
PF08022	0.695506123361729	FAD-binding domain
PF08026	6.78232998312527	Bee antimicrobial peptide
PF08028	3.82777374616785	Acyl-CoA dehydrogenase, C-terminal domain
PF08029	1.38443731048635	HisG, C-terminal domain
PF08030	0.658946688690728	Ferric reductase NAD binding domain
PF08031	1.90636832655129	Berberine and berberine like
PF08032	0.574166061925177	RNA 2'-O ribose methyltransferase substrate binding
PF08033	0.393024329687502	Sec23/Sec24 beta-sandwich domain
PF08035	1.77520359325392	Opioids neuropeptide
PF08038	0.71133676975115	TOM7 family
PF08039	2.17614358603229	Mitochondrial proteolipid
PF08040	1.61086057586366	MNLL subunit
PF08041	2.31592565938718	PetM family of cytochrome b6f complex subunit 7
PF08043	1.69996239143517	Xin repeat
PF08045	2.31592565938718	Cell division control protein 14, SIN component
PF08058	3.27617663341483	Nuclear pore complex component
PF08059	0.584907587336727	SEP domain
PF08061	1.9779303589361	P68HR (NUC004) repeat
PF08062	3.89122945438414	P120R (NUC006) repeat
PF08063	1.001837565896	PADR1 (NUC008) domain
PF08064	0.574166061925177	UME (NUC010) domain
PF08065	2.35408074311922	KI67R (NUC007) repeat
PF08066	0.46390158262564	PMC2NT (NUC016) domain
PF08067	1.74512007036104	ROKNT (NUC014) domain
PF08068	0.379379610533946	DKCLD (NUC011) domain
PF08069	0.540107591929689	Ribosomal S13/S15 N-terminal domain
PF08070	1.54545348568534	DTHCT (NUC029) region
PF08071	0.699205898780101	RS4NT (NUC023) domain
PF08072	1.70185084431518	BDHCT (NUC031) domain
PF08073	1.25946776064542	CHDNT (NUC034) domain
PF08074	1.14755976926532	CHDCT2 (NUC038) domain
PF08075	1.14368747426483	NOPS (NUC059) domain
PF08079	0.60742718440353	Ribosomal L30 N-terminal domain
PF08080	1.8630653090214	RNPHF zinc finger
PF08081	2.54007657877929	RBM1CTR (NUC064) family
PF08082	0.298142396999972	PRO8NT (NUC069), PrP8 N-terminal domain
PF08083	0.60742718440353	PROCN (NUC071) domain
PF08084	0.402543354513988	PROCT (NUC072) domain
PF08088	6.78232998312527	Conotoxin I-superfamily
PF08100	3.04520539892364	Dimerisation domain
PF08101	2.79185322759712	Domain of unknown function (DUF1708)
PF08105	6.78232998312527	Metchnikowin family
PF08114	4.07567308687916	ATPase proteolipid family
PF08118	2.79185322759712	Yeast mitochondrial distribution and morphology (MDM) proteins
PF08122	0.723526754870514	NADH-ubiquinone oxidoreductase B12 subunit family
PF08123	2.3628976561606	Histone methylation protein DOT1
PF08125	3.46979915453899	Mannitol dehydrogenase C-terminal domain
PF08127	0.968006733983311	Peptidase family C1 propeptide
PF08137	3.4534586275493	DVL family
PF08138	6.78232998312527	Sex peptide (SP) family
PF08142	0.378221504302456	AARP2CN (NUC121) domain
PF08143	1.73557736700044	CBFNT (NUC161) domain
PF08144	0.388159341607539	CPL (NUC119) domain
PF08145	0.234353494663338	BOP1NT (NUC169) domain
PF08146	0.28259708263022	BP28CT (NUC211) domain
PF08147	0.388159341607539	DBP10CT (NUC160) domain
PF08148	0.338573353745512	DSHCT (NUC185) domain
PF08149	0.347388848908077	BING4CT (NUC141) domain
PF08150	1.17578471523241	FerB (NUC096) domain
PF08151	1.2282583069517	FerI (NUC094) domain
PF08152	0.818888135081818	GUCT (NUC152) domain
PF08153	0.15071844406945	NGP1NT (NUC091) domain
PF08154	0.215556596894288	NLE (NUC135) domain
PF08155	0.446974720598824	NOGCT (NUC087) domain
PF08156	0.427839405271022	NOP5NT (NUC127) domain
PF08157	1.61086057586366	NUC129 domain
PF08158	0.308287726505694	NUC130/3NT domain
PF08159	0.242092576150111	NUC153 domain
PF08161	0.39100047367374	NUC173 domain
PF08163	0.830870450013567	NUC194 domain
PF08164	0.144304893257984	Apoptosis-antagonizing transcription factor, C-terminal
PF08165	1.29285605634738	FerA (NUC095) domain
PF08166	1.63227448672091	NUC202 domain
PF08167	0.574166061925177	rRNA processing/ribosome biogenesis
PF08168	1.91833260932509	NUC205 domain
PF08169	1.19095656809863	RBB1NT (NUC162) domain
PF08170	0.298142396999972	POPLD (NUC188) domain
PF08171	3.48482424233992	Mad3/BUB1 homology region 2
PF08172	1.10060589373914	CASP C terminal
PF08174	1.04027272988276	Cell division protein anillin
PF08175	4.74224513167433	Small acid-soluble spore protein O family
PF08180	5.01011322904994	B melanoma antigen family
PF08186	2.38646979767985	Wound-inducible basic protein family
PF08189	6.78232998312527	Meleagrin/Cygnin family
PF08190	0.715722759469312	PIH1 N-terminal domain
PF08192	3.82777374616785	Peptidase family S64
PF08193	3.82777374616785	INO80 complex subunit Ies4
PF08194	6.78232998312527	DIM protein
PF08198	1.67332005306815	Thymopoietin protein
PF08202	1.38443731048635	Mis12-Mtw1 protein family
PF08203	4.74224513167433	Yeast RNA polymerase I subunit RPA14
PF08204	2.04999247213312	CD47 immunoglobulin-like domain
PF08205	1.28076254149816	CD80-like C2-set immunoglobulin domain
PF08206	6.78232998312527	Ribonuclease B OB domain
PF08207	1.58551218503324	Elongation factor P (EF-P) KOW-like domain
PF08208	0.886749562348235	DNA-directed RNA polymerase I subunit RPA34.5
PF08209	0.621692349486841	Sgf11 (transcriptional regulation protein)
PF08210	4.43481178355469	APOBEC-like N-terminal domain
PF08211	3.89122945438414	Cytidine and deoxycytidylate deaminase zinc-binding region
PF08212	1.52531271437894	Lipocalin-like domain
PF08213	0.498646817545895	Mitochondrial domain of unknown function (DUF1713)
PF08214	0.758558285420685	Histone acetylation protein
PF08216	0.325531142322049	Catenin-beta-like, Arm-motif containing nuclear
PF08217	0.713048909542527	Fungal domain of unknown function (DUF1712)
PF08219	2.89520676674779	Outer membrane protein TOM13
PF08221	0.520469873180849	RNA polymerase III subunit RPC82 helix-turn-helix domain
PF08224	3.87533599057561	Domain of unknown function (DUF1719)
PF08226	4.32477205331993	Domain of unknown function (DUF1720)
PF08227	1.20525166622883	DASH complex subunit Hsk3 like
PF08228	3.27617663341483	RNase P subunit Pop3
PF08229	2.75944060846675	ER membrane protein SH3
PF08231	0.347388848908077	SYF2 splicing factor
PF08232	0.981306762925316	Striatin family
PF08234	0.557321456473103	Chromosome segregation protein Spc25
PF08235	0.583201282775143	LNS2 (Lipin/Ned1/Smp2)
PF08236	0.738366565592718	SRI (Set2 Rpb1 interacting) domain
PF08238	0.762432656668196	Sel1 repeat
PF08239	1.5285640112563	Bacterial SH3 domain
PF08240	0.605071112809419	Alcohol dehydrogenase GroES-like domain
PF08241	0.647818078211405	Methyltransferase domain
PF08242	2.38240807919194	Methyltransferase domain
PF08243	0.490684572676031	SPT2 chromatin protein
PF08244	1.90609752464755	Glycosyl hydrolases family 32 C terminal
PF08245	1.08717268382003	Mur ligase middle domain
PF08246	0.937510306150817	Cathepsin propeptide inhibitor domain (I29)
PF08252	6.78232998312527	arg-2/CPA1 leader peptide
PF08257	6.78232998312527	Sulfakinin family
PF08263	2.86711561280612	Leucine rich repeat N-terminal domain
PF08264	0.229682140401546	Anticodon-binding domain of tRNA
PF08265	0.446007562110937	YL1 nuclear protein C-terminal domain
PF08266	1.71412814416101	Cadherin-like
PF08267	1.42772399021728	Cobalamin-independent synthase, N-terminal domain
PF08268	3.99809777335588	F-box associated domain
PF08271	0.473413113059937	TFIIB zinc-binding
PF08274	4.74224513167433	PhnA Zinc-Ribbon
PF08275	6.78232998312527	DNA primase catalytic core, N-terminal domain
PF08276	3.13426224791598	PAN-like domain
PF08277	4.82273067530633	PAN-like domain
PF08278	6.78232998312527	DNA primase DnaG DnaB-binding
PF08279	6.78232998312527	HTH domain
PF08281	6.78232998312527	Sigma-70, region 4
PF08282	0.686446986335204	haloacid dehalogenase-like hydrolase
PF08284	2.85889156001063	Retroviral aspartyl protease
PF08285	0.674341024184336	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)
PF08286	0.968006733983311	Spc24 subunit of Ndc80
PF08287	2.61052002766016	Spc19
PF08288	0.724532910473373	PIGA (GPI anchor biosynthesis)
PF08291	6.78232998312527	Peptidase M15
PF08292	0.364454419986174	RNA polymerase III subunit Rpc25
PF08293	0.339999193091918	Mitochondrial ribosomal subunit S27
PF08294	0.15071844406945	TIM21
PF08295	0.65635238348868	Sin3 family co-repressor
PF08297	2.89520676674779	U3 snoRNA associated
PF08298	6.78232998312527	PrkA AAA domain
PF08299	6.78232998312527	Bacterial dnaA protein helix-turn-helix
PF08302	2.04999247213312	Fungal tRNA ligase phosphodiesterase domain
PF08303	2.61052002766016	tRNA ligase kinase domain
PF08305	2.89520676674779	NPCBM/NEW2 domain
PF08308	6.78232998312527	PEGA domain
PF08309	3.30001122332547	LVIVD repeat
PF08311	0.498646817545895	Mad3/BUB1 homology region 1
PF08312	0.567837970415678	cwf21 domain
PF08313	1.01581357231305	SCA7, zinc-binding domain
PF08314	0.89436507584369	Secretory pathway protein Sec39
PF08315	0.388159341607539	cwf18 pre-mRNA splicing factor
PF08316	2.72796220241003	Pal1 cell morphology protein
PF08317	1.8034758807717	Spc7 kinetochore protein
PF08318	0.48670855323726	COG4 transport protein
PF08320	0.520469873180849	PIG-X / PBN1
PF08321	0.657542157941644	PPP5 TPR repeat region
PF08323	1.94966993091297	Starch synthase catalytic domain
PF08324	0.441666201480906	PUL domain
PF08325	1.23189216209853	WLM domain
PF08326	0.476319442821191	Acetyl-CoA carboxylase, central region
PF08327	0.48341540958729	Activator of Hsp90 ATPase homolog 1-like protein
PF08328	2.04999247213312	Adenylosuccinate lyase C-terminal
PF08332	1.1959029749198	Calcium/calmodulin dependent protein kinase II association domain
PF08333	6.18285790424586	Protein of unknown function (DUF1725)
PF08336	1.67723069667767	Prolyl 4-Hydroxylase alpha-subunit, N-terminal region
PF08337	1.46648912301581	Plexin cytoplasmic RasGAP domain
PF08338	0.810643483377777	Domain of unknown function (DUF1731)
PF08344	1.55642598099556	Transient receptor ion channel II
PF08346	6.78232998312527	AntA/AntB antirepressor
PF08347	1.54881507127223	N-terminal CTNNB1 binding
PF08351	0.251788032717697	Domain of unknown function (DUF1726)
PF08352	6.78232998312527	Oligopeptide/dipeptide transporter, C-terminal region
PF08354	2.82882390206802	Domain of unknown function (DUF1729)
PF08355	0.636990670478249	EF hand associated
PF08356	0.529085648956409	EF hand associated
PF08357	1.27131699964259	SEFIR domain
PF08361	6.78232998312527	MAATS-type transcriptional repressor, C-terminal region
PF08364	6.78232998312527	Bacterial translation initiation factor IF-2 associated region
PF08365	1.67819144635296	Insulin-like growth factor II E-peptide
PF08366	1.03917120840134	LLGL2
PF08367	0.511226438353625	Peptidase M16C associated
PF08368	1.32339690301209	FAST kinase-like protein, subdomain 2
PF08370	2.33024569584361	Plant PDR ABC transporter associated
PF08372	1.66266185511199	Plant phosphoribosyltransferase C-terminal
PF08373	1.0879725486733	RAP domain
PF08374	1.64910986409842	Protocadherin
PF08375	0.315194124221867	Proteasome regulatory subunit C-terminal
PF08376	2.92816489628982	Nitrate and nitrite sensing
PF08377	2.14771324350076	MAP2/Tau projection domain
PF08378	2.00742423670626	Nuclease-related domain
PF08381	2.68277136972613	Transcription factor regulating root and shoot growth via Pin3
PF08383	1.61930888217971	Maf N-terminal region
PF08384	1.61086057586366	Pro-opiomelanocortin, N-terminal region
PF08385	0.736921066397397	Dynein heavy chain, N-terminal region 1
PF08386	2.52751051389172	TAP-like protein
PF08387	3.42086144668114	FBD
PF08389	0.332982608990646	Exportin 1-like protein
PF08390	0.873923036086508	TRAM1-like protein
PF08391	3.7597650129089	Ly49-like protein, N-terminal region
PF08392	2.68452354556012	FAE1/Type III polyketide synthase-like protein
PF08393	0.732994582914752	Dynein heavy chain, N-terminal region 2
PF08395	3.44329717782224	7tm Chemosensory receptor
PF08397	1.33697195749565	IRSp53/MIM homology domain
PF08398	6.78232998312527	Parvovirus coat protein VP1
PF08399	1.13096617539841	VWA N-terminal
PF08402	5.32603667530244	TOBE domain
PF08403	1.48758417128802	Amino acid permease N-terminal
PF08406	6.78232998312527	CbbQ/NirQ/NorQ C-terminal
PF08407	1.98606638509982	Chitin synthase N-terminal
PF08409	0.815227367517496	Domain of unknown function (DUF1736)
PF08412	1.44727879760347	Ion transport protein N-terminal
PF08414	2.91795549571673	Respiratory burst NADPH oxidase
PF08416	1.27638120953667	Phosphotyrosine-binding domain
PF08417	2.31848205352163	Pheophorbide a oxygenase
PF08418	0.70826978654675	DNA polymerase alpha subunit B N-terminal
PF08423	0.401599606482467	Rad51
PF08424	0.516397779494322	NRDE-2, necessary for RNA interference
PF08426	2.79185322759712	ICE2
PF08427	0.887810074904329	Domain of unknown function (DUF1741)
PF08429	0.718589277838304	PLU-1-like protein
PF08430	1.29957257930786	Forkhead N-terminal region
PF08432	2.38646979767985	AAA-ATPase Vps4-associated protein 1
PF08433	0.34877659972669	Chromatin associated protein KTI12
PF08434	1.69819877532907	Calcium-activated chloride channel N terminal
PF08436	2.04999247213312	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain
PF08438	1.59077588026553	GTPase of unknown function C-terminal
PF08439	6.78232998312527	Oligopeptidase F
PF08441	1.22643939022399	Integrin alpha
PF08442	0.447007561051475	ATP-grasp domain
PF08443	1.07357140216921	RimK-like ATP-grasp domain
PF08444	1.91888735093024	Aralkyl acyl-CoA:amino acid N-acyltransferase, C-terminal region
PF08445	2.09883032788621	FR47-like protein
PF08446	2.55895465555787	PAS fold
PF08447	1.19741993833559	PAS fold
PF08448	3.08768308737677	PAS fold
PF08449	0.271641356626593	UAA transporter family
