ann_term	generic	annotation
PF08150	2.88834071350571	FerB (NUC096) domain
PF08151	2.7502305568701	FerI (NUC094) domain
PF08152	0.890095799001976	GUCT (NUC152) domain
PF08153	0.147441956154897	NGP1NT (NUC091) domain
PF08154	0.412369141884724	NLE (NUC135) domain
PF08155	0.514992612863862	NOGCT (NUC087) domain
PF08156	0.985890803450617	NOP5NT (NUC127) domain
PF08157	0.455243206222338	NUC129 domain
PF08158	0.294883912309794	NUC130/3NT domain
PF08159	0.463133623939343	NUC153 domain
PF08161	0.433500525160016	NUC173 domain
PF08163	0.559934433704795	NUC194 domain
PF08164	0.147441956154897	Apoptosis-antagonizing transcription factor, C-terminal
PF08165	1.43338388855905	FerA (NUC095) domain
PF08166	0.887105699304841	NUC202 domain
PF08167	0.499274836456676	rRNA processing/ribosome biogenesis
PF08168	0.41702882811415	NUC205 domain
PF08169	0.880272245985945	RBB1NT (NUC162) domain
PF08170	0.298142396999972	POPLD (NUC188) domain
PF08171	0.3787852437326	Mad3/BUB1 homology region 2
PF08172	0.957048603251427	CASP C terminal
PF08174	1.62825296851214	Cell division protein anillin
PF08175	0.206184570942362	Small acid-soluble spore protein O family
PF08180	0.32674651493804	B melanoma antigen family
PF08186	0.36315844747302	Wound-inducible basic protein family
PF08189	0.589767824619589	Meleagrin/Cygnin family
PF08190	1.35364956682239	PIH1 N-terminal domain
PF08192	0.249637418228338	Peptidase family S64
PF08193	0.249637418228338	INO80 complex subunit Ies4
PF08194	1.47441956154897	DIM protein
PF08198	0.836660026534076	Thymopoietin protein
PF08202	0.481543412343077	Mis12-Mtw1 protein family
PF08203	0.206184570942362	Yeast RNA polymerase I subunit RPA14
PF08204	0.534780644904293	CD47 immunoglobulin-like domain
PF08205	17.9863609088654	CD80-like C2-set immunoglobulin domain
PF08206	0.147441956154897	Ribonuclease B OB domain
PF08207	0.861691404909371	Elongation factor P (EF-P) KOW-like domain
PF08208	0.501206274370742	DNA-directed RNA polymerase I subunit RPA34.5
PF08209	0.594662247335239	Sgf11 (transcriptional regulation protein)
PF08210	0.482044759082032	APOBEC-like N-terminal domain
PF08211	1.3534711145684	Cytidine and deoxycytidylate deaminase zinc-binding region
PF08212	2.02269729515469	Lipocalin-like domain
PF08213	0.40108548367822	Mitochondrial domain of unknown function (DUF1713)
PF08214	1.63254935340539	Histone acetylation protein
PF08216	0.332607906285571	Catenin-beta-like, Arm-motif containing nuclear
PF08217	1.19358187032119	Fungal domain of unknown function (DUF1712)
PF08219	0.314696387689978	Outer membrane protein TOM13
PF08221	0.452582498418129	RNA polymerase III subunit RPC82 helix-turn-helix domain
PF08224	3.11711807937604	Domain of unknown function (DUF1719)
PF08226	1.97435245912432	Domain of unknown function (DUF1720)
PF08227	0.497821340398864	DASH complex subunit Hsk3 like
PF08228	0.284884924644768	RNase P subunit Pop3
PF08229	0.419914875201461	ER membrane protein SH3
PF08231	0.362492711904081	SYF2 splicing factor
PF08232	1.47196014438797	Striatin family
PF08234	0.508858721127616	Chromosome segregation protein Spc25
PF08235	1.19175914306225	LNS2 (Lipin/Ned1/Smp2)
PF08236	0.481543412343077	SRI (Set2 Rpb1 interacting) domain
PF08238	29.7182989870886	Sel1 repeat
PF08239	0.465215133860612	Bacterial SH3 domain
PF08240	12.6407247697794	Alcohol dehydrogenase GroES-like domain
PF08241	9.08353609665992	Methyltransferase domain
PF08242	5.28273095820823	Methyltransferase domain
PF08243	0.469350460820551	SPT2 chromatin protein
PF08244	3.19064150864916	Glycosyl hydrolases family 32 C terminal
PF08245	1.51258808183656	Mur ligase middle domain
PF08246	10.9444137913693	Cathepsin propeptide inhibitor domain (I29)
PF08252	0.147441956154897	arg-2/CPA1 leader peptide
PF08257	0.147441956154897	Sulfakinin family
PF08263	83.084024171099	Leucine rich repeat N-terminal domain
PF08264	1.40805138246165	Anticodon-binding domain of tRNA
PF08265	0.736882059139809	YL1 nuclear protein C-terminal domain
PF08266	30.5189336971275	Cadherin-like
PF08267	0.806974429253244	Cobalamin-independent synthase, N-terminal domain
PF08268	17.5568641351715	F-box associated domain
PF08271	1.26586549796461	TFIIB zinc-binding
PF08274	0.206184570942362	PhnA Zinc-Ribbon
PF08275	0.147441956154897	DNA primase catalytic core, N-terminal domain
PF08276	21.190338241345	PAN-like domain
PF08277	11.0084069762427	PAN-like domain
PF08278	0.147441956154897	DNA primase DnaG DnaB-binding
PF08279	0.147441956154897	HTH domain
PF08281	0.294883912309794	Sigma-70, region 4
PF08282	1.80565402927304	haloacid dehalogenase-like hydrolase
PF08284	5.53133367045535	Retroviral aspartyl protease
PF08285	0.542404736843922	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)
PF08286	0.505046991643467	Spc24 subunit of Ndc80
PF08287	0.340502612303499	Spc19
PF08288	0.771785056808593	PIGA (GPI anchor biosynthesis)
PF08291	0.147441956154897	Peptidase M15
PF08292	0.419914875201461	RNA polymerase III subunit Rpc25
PF08293	0.332607906285571	Mitochondrial ribosomal subunit S27
PF08294	0.147441956154897	TIM21
PF08295	1.11294534591559	Sin3 family co-repressor
PF08297	0.314696387689978	U3 snoRNA associated
PF08298	0.147441956154897	PrkA AAA domain
PF08299	0.147441956154897	Bacterial dnaA protein helix-turn-helix
PF08302	0.40108548367822	Fungal tRNA ligase phosphodiesterase domain
PF08303	0.340502612303499	tRNA ligase kinase domain
PF08305	0.314696387689978	NPCBM/NEW2 domain
PF08308	0.294883912309794	PEGA domain
PF08309	1.07609061630178	LVIVD repeat
PF08311	0.802170967356439	Mad3/BUB1 homology region 1
PF08312	1.02457720748916	cwf21 domain
PF08313	1.70038358843706	SCA7, zinc-binding domain
PF08314	0.777708761603208	Secretory pathway protein Sec39
PF08315	0.354406355380797	cwf18 pre-mRNA splicing factor
PF08316	0.593035261393485	Pal1 cell morphology protein
PF08317	0.431265971488884	Spc7 kinetochore protein
PF08318	0.581934139740202	COG4 transport protein
PF08320	0.452582498418129	PIG-X / PBN1
PF08321	1.17214036850467	PPP5 TPR repeat region
PF08323	3.17880966996679	Starch synthase catalytic domain
PF08324	0.499274836456676	PUL domain
PF08325	0.964089518164064	WLM domain
PF08326	0.859445951177367	Acetyl-CoA carboxylase, central region
PF08327	0.493924440230492	Activator of Hsp90 ATPase homolog 1-like protein
PF08328	0.534780644904293	Adenylosuccinate lyase C-terminal
PF08332	2.18382282376659	Calcium/calmodulin dependent protein kinase II association domain
PF08333	1.4785094988414	Protein of unknown function (DUF1725)
PF08336	4.44830749988426	Prolyl 4-Hydroxylase alpha-subunit, N-terminal region
PF08337	5.26023272386106	Plexin cytoplasmic RasGAP domain
PF08338	0.493435163795169	Domain of unknown function (DUF1731)
PF08344	4.97379606970322	Transient receptor ion channel II
PF08346	0.147441956154897	AntA/AntB antirepressor
PF08347	2.15487314263962	N-terminal CTNNB1 binding
PF08351	0.257261685602864	Domain of unknown function (DUF1726)
PF08352	0.442325868464691	Oligopeptide/dipeptide transporter, C-terminal region
PF08354	2.02937366887488	Domain of unknown function (DUF1729)
PF08355	0.844705019547244	EF hand associated
PF08356	0.747621025699273	EF hand associated
PF08357	3.31647912950242	SEFIR domain
PF08361	0.147441956154897	MAATS-type transcriptional repressor, C-terminal region
PF08364	0.147441956154897	Bacterial translation initiation factor IF-2 associated region
PF08365	0.510753918455249	Insulin-like growth factor II E-peptide
PF08366	1.78466359703709	LLGL2
PF08367	0.566794529479019	Peptidase M16C associated
PF08368	2.33032932921694	FAST kinase-like protein, subdomain 2
PF08370	6.12955933037123	Plant PDR ABC transporter associated
PF08372	4.15665463777998	Plant phosphoribosyltransferase C-terminal
PF08373	2.95644714313396	RAP domain
PF08374	2.11516265177841	Protocadherin
PF08375	0.36315844747302	Proteasome regulatory subunit C-terminal
PF08376	0.891180620609944	Nitrate and nitrite sensing
PF08377	1.02716720341341	MAP2/Tau projection domain
PF08378	0.480036230516714	Nuclease-related domain
PF08381	5.83211167331768	Transcription factor regulating root and shoot growth via Pin3
PF08383	1.90092781821097	Maf N-terminal region
PF08384	0.455243206222338	Pro-opiomelanocortin, N-terminal region
PF08385	5.04630730250392	Dynein heavy chain, N-terminal region 1
PF08386	2.30772699094462	TAP-like protein
PF08387	21.5663004247289	FBD
PF08389	1.86759811129536	Exportin 1-like protein
PF08390	1.17789626602964	TRAM1-like protein
PF08391	4.41363718906697	Ly49-like protein, N-terminal region
PF08392	8.17028905170471	FAE1/Type III polyketide synthase-like protein
PF08393	8.78000033013106	Dynein heavy chain, N-terminal region 2
PF08395	12.9497915600706	7tm Chemosensory receptor
PF08397	3.42962371705406	IRSp53/MIM homology domain
PF08398	0.147441956154897	Parvovirus coat protein VP1
PF08399	2.72907055367877	VWA N-terminal
PF08402	0.463133623939343	TOBE domain
PF08403	1.61693931661741	Amino acid permease N-terminal
PF08406	0.147441956154897	CbbQ/NirQ/NorQ C-terminal
PF08407	1.1657346173412	Chitin synthase N-terminal
PF08409	1.8431227439526	Domain of unknown function (DUF1736)
PF08412	2.42261885685798	Ion transport protein N-terminal
PF08414	2.7276540503439	Respiratory burst NADPH oxidase
PF08416	3.91238588140589	Phosphotyrosine-binding domain
PF08417	2.1168749184328	Pheophorbide a oxygenase
PF08418	0.554298093819196	DNA polymerase alpha subunit B N-terminal
PF08423	2.11276314714689	Rad51
PF08424	0.516397779494322	NRDE-2, necessary for RNA interference
PF08426	0.48553969175602	ICE2
PF08427	0.598306789609439	Domain of unknown function (DUF1741)
PF08429	1.45280006171657	PLU-1-like protein
PF08430	1.29957257930786	Forkhead N-terminal region
PF08432	0.36315844747302	AAA-ATPase Vps4-associated protein 1
PF08433	0.591403799536561	Chromatin associated protein KTI12
PF08434	3.47023228002027	Calcium-activated chloride channel N terminal
PF08436	0.40108548367822	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain
PF08438	0.518731265303977	GTPase of unknown function C-terminal
PF08439	0.147441956154897	Oligopeptidase F
PF08441	8.45176710219576	Integrin alpha
PF08442	1.08836623560359	ATP-grasp domain
PF08443	0.933540349712353	RimK-like ATP-grasp domain
PF08444	1.96060229334177	Aralkyl acyl-CoA:amino acid N-acyltransferase, C-terminal region
PF08445	2.60072453672857	FR47-like protein
PF08446	1.1682184297112	PAS fold
PF08447	5.72679100943107	PAS fold
PF08448	0.469864817644292	PAS fold
PF08449	1.03932345144088	UAA transporter family
PF08450	2.67354186182983	SMP-30/Gluconolactonase/LRE-like region
PF08451	1.10510453742953	Adenosine/AMP deaminase N-terminal
PF08454	4.30323998821066	RyR and IP3R Homology associated
PF08457	0.747621025699273	Sfi1 spindle body protein
PF08458	2.2053952289651	Plant pleckstrin homology-like region
PF08459	0.206184570942362	UvrC Helix-hairpin-helix N-terminal
PF08466	1.51450315508529	Inward rectifier potassium channel N-terminal
PF08472	0.915776906781979	Sucrose-6-phosphate phosphohydrolase C-terminal
PF08473	2.67688260539976	Neuronal voltage-dependent calcium channel alpha 2acd
PF08474	1.84783461208605	Myelin transcription factor 1
PF08477	10.8052590523507	Ras of Complex, Roc, domain of DAPkinase
PF08482	0.249637418228338	ATP-dependent helicase C-terminal
PF08484	0.147441956154897	C-methyltransferase C-terminal domain
PF08487	4.48529535216303	Vault protein inter-alpha-trypsin domain
PF08488	2.5179548483556	Wall-associated kinase
PF08490	0.554298093819196	Domain of unknown function (DUF1744)
PF08491	1.10532308870971	Squalene epoxidase
PF08492	0.526128876039796	SRP72 RNA-binding domain
PF08493	0.589767824619589	Aflatoxin regulatory protein
PF08495	0.773972749148909	FIST N domain
PF08496	0.206184570942362	Peptidase family S49 N-terminal
PF08498	1.315092619945	Sterol methyltransferase C-terminal
PF08499	1.51466263522631	3'5'-cyclic nucleotide phosphodiesterase N-terminal
PF08501	1.06797926484784	Shikimate dehydrogenase substrate binding domain
PF08502	0.719634904750503	LeuA allosteric (dimerisation) domain
PF08504	1.26338247007804	Runx inhibition domain
PF08505	0.206184570942362	Mitochondrial Myo2 receptor-related protein
PF08506	0.966091783079296	Cse1
PF08507	2.57186561733369	COPI associated protein
PF08508	0.314696387689978	Fungal domain of unknown function (DUF1746)
PF08509	0.249637418228338	Adenylate cyclase G-alpha binding domain
PF08510	0.32674651493804	PIG-P
PF08511	0.340502612303499	COQ9
PF08512	0.682422510686589	Histone chaperone Rttp106-like
PF08513	2.53821040839696	LisH
PF08514	1.60494405218002	STAG domain
PF08515	3.61371515176108	Transforming growth factor beta type I GS-motif
PF08516	10.1935851761763	ADAM cysteine-rich
PF08517	1.95566809074531	Ataxin-1 and HBP1 module (AXH)
PF08518	1.78249675623557	Spa2 homology domain (SHD) of GIT
PF08519	0.383223046516833	Replication factor RFC1 C terminal domain
PF08520	0.593035261393485	Fungal protein of unknown function (DUF1748)
PF08523	0.556472672957794	Multiprotein bridging factor 1
PF08524	0.340502612303499	rRNA processing
PF08526	1.83063041859044	Protein-arginine deiminase (PAD) N-terminal domain
PF08527	1.84377789015178	Protein-arginine deiminase (PAD) middle domain
PF08528	0.618944090721944	Whi5 like
PF08529	0.147441956154897	NusA N-terminal domain
PF08530	0.908627462018565	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
PF08531	0.589767824619589	Alpha-L-rhamnosidase N-terminal domain
PF08532	0.147441956154897	Beta-galactosidase trimerisation domain
PF08534	1.48876630831469	Redoxin
PF08536	0.747621025699273	Whirly transcription factor
PF08537	0.32674651493804	Fungal Nap binding protein NBP1
PF08538	0.747621025699273	Protein of unknown function (DUF1749)
PF08539	1.03769532821676	HbrB-like
PF08540	0.749879217327504	Hydroxymethylglutaryl-coenzyme A synthase C terminal
PF08541	8.14924198484351	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
PF08542	0.576931747736154	Replication factor C C-terminal domain
PF08543	1.00529996484814	Phosphomethylpyrimidine kinase
PF08544	1.86034124966829	GHMP kinases C terminal
PF08545	0.437383524868149	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III
PF08546	1.39235316748129	Ketopantoate reductase PanE/ApbA C terminal
PF08547	1.25571158878259	Complex I intermediate-associated protein 30 (CIA30)
PF08549	0.3787852437326	Fungal domain of unknown function (DUF1750)
PF08550	1.1496691395505	Fungal protein of unknown function (DUF1752)
PF08551	2.10554822631383	Eukaryotic integral membrane protein (DUF1751)
PF08552	0.340502612303499	Inositolphosphorylceramide synthase subunit Kei1
PF08553	0.717281502356772	VID27 C-terminal WD40-like domain
PF08555	0.593035261393485	Eukaryotic family of unknown function (DUF1754)
PF08557	0.960072461033428	Sphingolipid Delta4-desaturase (DES)
PF08558	3.1266348380692	Telomere repeat binding factor (TRF)
PF08559	0.465215133860612	Cut8, nuclear proteasome tether protein
PF08560	0.765500057586053	Protein of unknown function (DUF1757)
PF08561	0.257261685602864	Mitochondrial ribosomal protein L37
PF08562	1.7256238807393	Crisp
PF08563	0.41702882811415	P53 transactivation motif
PF08564	0.534780644904293	Cdc37 C terminal domain
PF08565	0.842127510512127	Cdc37 Hsp90 binding domain
PF08566	0.431265971488884	Mitochondrial import protein Pam17
PF08567	0.499274836456676	TFIIH p62 subunit, N-terminal domain
PF08568	0.611089151998971	Uncharacterised protein family, YAP/Alf4/glomulin
PF08569	1.14482663286791	Mo25-like
PF08570	0.400482800417136	Protein of unknown function (DUF1761)
PF08571	0.646432050671427	Yos1-like
PF08572	0.32674651493804	pre-mRNA processing factor 3 (PRP3)
PF08573	0.620113749889431	DNA repair protein endonuclease SAE2/CtIP C-terminus
PF08574	0.463133623939343	Transcription factor Iwr1
PF08576	0.580271467371446	Eukaryotic protein of unknown function (DUF1764)
PF08577	0.505525029603437	PI31 proteasome regulator
PF08578	1.35578916178281	Protein of unknown function (DUF1765)
PF08579	0.206184570942362	Mitochondrial ribonuclease P subunit (RPM2)
PF08580	0.314696387689978	Yeast cortical protein KAR9
PF08581	0.501687972006544	Tup N-terminal
PF08583	0.708812710761593	Cytochrome c oxidase biogenesis protein Cmc1 like
PF08584	0.473959577558488	Ribonuclease P 40kDa (Rpp40) subunit
PF08585	0.706423255863736	RecQ mediated genome instability protein
PF08586	0.206184570942362	RSC complex, Rsc14/Ldb7 subunit
PF08587	0.314696387689978	Ubiquitin associated domain (UBA)
PF08588	0.469864817644292	Protein of unknown function (DUF1769)
PF08589	0.284884924644768	Fungal protein of unknown function (DUF1770)
PF08590	1.1166288118178	Domain of unknown function (DUF1771)
PF08591	0.400482800417136	Ribonucleotide reductase inhibitor
PF08592	1.13017462632566	Domain of unknown function (DUF1772)
PF08593	1.03932345144088	Domain of unknown function
PF08594	0.884651736929383	Uncharacterised protein family (UPF0300)
PF08595	0.314696387689978	RXT2-like, N-terminal
PF08596	0.965091169881672	Lethal giant larvae(Lgl) like, C-terminal
PF08597	0.3787852437326	Translation initiation factor eIF3 subunit
PF08598	1.31582710345378	Sds3-like
PF08599	0.488020748747151	DNA damage repair protein Nbs1
PF08600	0.604332186222402	Rsm1-like
PF08601	0.569769849289536	Transcription factor PAP1
PF08602	0.32674651493804	Mgr1-like, i-AAA protease complex subunit
PF08603	0.547281379376789	Adenylate cyclase associated (CAP) C terminal
PF08604	0.654969852166019	Nucleoporin Nup153-like
PF08605	0.249637418228338	Fungal Rad9-like Rad53-binding
PF08606	0.257261685602864	Prp19/Pso4-like
PF08608	0.514992612863862	Wyosine base formation
PF08609	0.924440031576238	Nucleotide exchange factor Fes1
PF08610	0.630926012183871	Peroxisomal membrane protein (Pex16)
PF08611	0.249637418228338	Fungal protein of unknown function (DUF1774)
PF08612	0.442325868464691	TATA-binding related factor (TRF) of subunit 20 of Mediator complex
PF08613	2.88792254369079	Cyclin
PF08614	0.666666666666667	Autophagy protein 16 (ATG16)
PF08615	0.433500525160016	Ribonuclease H2 non-catalytic subunit (Ylr154p-like)
PF08616	1.02056155802568	Stabilization of polarity axis
PF08617	0.393792412024554	Kinase binding protein CGI-121
PF08618	0.400482800417136	Transcription factor Opi1
PF08619	0.452582498418129	Alkali metal cation/H+ antiporter Nha1 C terminus
PF08620	0.340502612303499	RPAP1-like, C-terminal
PF08621	0.314696387689978	RPAP1-like, N-terminal
PF08622	0.629392775379955	Svf1-like N-terminal lipocalin domain
PF08623	0.612273817056666	TATA-binding protein interacting (TIP20)
PF08624	0.638915143337888	Chromatin remodelling complex Rsc7/Swp82 subunit
PF08625	0.257261685602864	Utp13 specific WD40 associated domain
PF08626	0.979993098664451	Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit
PF08627	1.85735253899368	CRT-like, chloroquine-resistance transporter-like
PF08628	1.66768085084942	Sorting nexin C terminal
PF08629	0.717281502356772	PDE8 phosphodiesterase
PF08630	0.419914875201461	Dfp1/Him1, central region
PF08631	0.681005224606999	Meiosis protein SPO22/ZIP4 like
PF08632	0.419914875201461	Activator of mitotic machinery Cdc14 phosphatase activation C-term
PF08633	0.314696387689978	Rox3 mediator complex subunit
PF08634	0.36315844747302	Mitochondrial protein Pet127
PF08635	0.542404736843922	Putative oxidoreductase C terminal domain
PF08636	0.481543412343077	ER protein Pkr1
PF08637	0.497821340398864	ATP synthase regulation protein NCA2
PF08638	0.32674651493804	Mediator complex subunit MED14
PF08639	0.437383524868149	DNA replication regulator SLD3
PF08640	0.388854380801604	U3 small nucleolar RNA-associated protein 6
PF08641	0.545955705941646	Kinetochore protein Mis14 like
PF08642	0.604332186222402	Histone deacetylation protein Rxt3
PF08643	0.400482800417136	Fungal family of unknown function (DUF1776)
PF08644	0.412369141884724	FACT complex subunit (SPT16/CDC68)
PF08645	0.388854380801604	Polynucleotide kinase 3 phosphatase
PF08646	2.57646351637428	Replication factor-A C terminal domain
PF08647	0.710514544449581	BRE1 E3 ubiquitin ligase
PF08648	0.362492711904081	U4/U6.U5 small nuclear ribonucleoproteins
PF08649	0.41702882811415	DASH complex subunit Dad1
PF08650	0.40108548367822	DASH complex subunit Dad4
PF08651	0.340502612303499	DASH complex subunit Duo1
PF08652	0.806075960506378	RAI1 like PD-(D/E)XK nuclease
PF08653	0.41702882811415	DASH complex subunit Dam1
PF08654	0.41702882811415	DASH complex subunit Dad2
PF08655	0.36315844747302	DASH complex subunit Ask1
PF08656	0.340502612303499	DASH complex subunit Dad3
PF08657	0.469864817644292	DASH complex subunit Spc34
PF08658	0.40108548367822	Rad54 N terminal
PF08659	7.3021735894482	KR domain
PF08660	0.284884924644768	Oligosaccharide biosynthesis protein Alg14 like
PF08661	0.489996549332225	Replication factor A protein 3
PF08662	1.13890361720181	Eukaryotic translation initiation factor eIF2A
PF08666	0.518731265303977	SAF domain
PF08668	0.32674651493804	HDOD domain
PF08669	1.56963948597824	Glycine cleavage T-protein C-terminal barrel domain
PF08670	1.52720894109433	MEKHLA domain
PF08672	0.362492711904081	Anaphase promoting complex (APC) subunit 2
PF08674	0.682422510686589	Acetylcholinesterase tetramerisation domain
PF08675	0.497821340398864	RNA binding domain
PF08676	0.544183117801796	MutL C terminal dimerisation domain
PF08683	1.65298734107629	Microtubule-binding calmodulin-regulated spectrin-associated
PF08685	3.19064150864916	GON domain
PF08686	4.83725478101217	PLAC (protease and lacunin) domain
PF08687	2.18791145198775	Apx/Shroom domain ASD2
PF08688	1.67332005306815	Apx/Shroom domain ASD1
PF08689	0.419914875201461	Mediator complex subunit Med5
PF08690	0.419914875201461	GET complex subunit GET2
PF08691	0.499274836456676	DNA repair proteins Nse5 and Nse6
PF08692	0.833188393192515	Mitochondrial protein Pet20
PF08693	0.54195922979804	Transmembrane alpha-helix domain
PF08694	0.526128876039796	Ubiquitin-fold modifier-conjugating enzyme 1
PF08695	0.581934139740202	Cytochrome oxidase complex assembly protein 1
PF08696	0.354406355380797	DNA replication factor Dna2
PF08698	0.446673155912195	Fcf2 pre-rRNA processing
PF08699	4.19920627420627	Argonaute linker 1 domain
PF08700	1.0531755522995	Vps51/Vps67
PF08701	0.294883912309794	GNL3L/Grn1 putative GTPase
PF08702	1.39789351532699	Fibrinogen alpha/beta chain family
PF08703	1.60494405218002	PLC-beta C terminal
PF08704	0.54062050590129	tRNA methyltransferase complex GCD14 subunit
PF08706	0.294883912309794	D5 N terminal like
PF08707	0.147441956154897	Primase C terminal 2 (PriCT-2)
PF08709	3.93522430595312	Inositol 1,4,5-trisphosphate/ryanodine receptor
PF08711	3.69521168161997	TFIIS helical bundle-like domain
PF08712	0.419914875201461	Scaffold protein Nfu/NifU N terminal
PF08713	0.52428925895267	DNA alkylation repair enzyme
PF08718	2.10003450627275	Glycolipid transfer protein (GLTP)
PF08719	1.51466263522631	Domain of unknown function (DUF1768)
PF08725	2.92391439038814	Integrin beta cytoplasmic domain
PF08726	2.40048304317687	Ca2+ insensitive EF hand
PF08728	0.400482800417136	CRT10
PF08729	0.731948626797354	HPC2 and ubinuclein domain
PF08730	0.206184570942362	Rad33
PF08731	0.463133623939343	Transcription factor AFT
PF08732	0.3787852437326	HIM1
PF08733	0.452582498418129	PalH/RIM21
PF08734	0.147441956154897	GYD domain
PF08736	6.02747333321423	FERM adjacent (FA)
PF08737	0.654969852166019	Rgp1
PF08738	0.249637418228338	Gon7 family
PF08740	0.739499765640019	BCS1 N terminal
PF08742	31.967102655291	C8 domain
PF08743	0.571885600532675	Nse4 C-terminal
PF08744	0.32674651493804	Plant transcription factor NOZZLE
PF08746	0.52428925895267	RING-like domain
PF08752	0.465215133860612	Coatomer gamma subunit appendage platform subdomain
PF08755	2.70167241101232	Hemimethylated DNA-binding protein YccV like
PF08757	0.982208887924004	CotH kinase protein
PF08758	3.17508415956016	Cadherin prodomain like
PF08760	0.828245336940843	Domain of unknown function (DUF1793)
PF08763	4.04754353845047	Voltage gated calcium channel IQ domain
PF08766	2.22165451685687	DEK C terminal domain
PF08767	0.934833163445896	CRM1 C terminal
PF08768	1.6306247876405	Domain of unknown function (DUF1794)
PF08771	0.453115889880101	FKBP12-rapamycin binding domain
PF08772	0.665215812571143	Nin one binding (NOB1) Zn-ribbon like
PF08773	0.752451709333713	Cathepsin C exclusion domain
PF08774	0.419914875201461	VRR-NUC domain
PF08776	1.45280006171657	VASP tetramerisation domain
PF08777	0.885743226224131	RNA binding motif
PF08778	1.08235741995935	HIF-1 alpha C terminal transactivation domain
PF08781	1.00457888886904	Transcription factor DP
PF08782	1.91460191243292	c-SKI Smad4 binding domain
PF08783	12.0848050078309	DWNN domain
PF08784	1.45080354213601	Replication protein A C terminal
PF08785	0.482044759082032	Ku C terminal domain like
PF08787	2.11424887588447	Alginate lyase
PF08788	1.34146073673908	NHR2 domain like
PF08790	0.32674651493804	LYAR-type C2HC zinc finger
PF08793	0.147441956154897	2-cysteine adaptor domain
PF08797	1.51450315508529	HIRAN domain
PF08799	0.533423905352893	pre-mRNA processing factor 4 (PRP4) like
PF08801	0.779260147070023	Nup133 N terminal like
PF08802	0.554298093819196	Cytochrome B6-F complex Fe-S subunit
PF08806	0.81412648425607	Sep15/SelM redox domain
PF08815	1.59725005226752	Nuclear receptor coactivator
PF08819	0.206184570942362	Domain of unknown function (DUF1802)
PF08824	1.18932449467048	Serine rich protein interaction domain
PF08825	0.284884924644768	E2 binding domain
PF08826	1.75077622536529	DMPK coiled coil domain like
PF08828	0.206184570942362	Doublesex dimerisation domain
PF08831	0.443961089821352	Class II MHC-associated invariant chain trimerisation domain
PF08832	1.47916283935002	Steroid receptor coactivator
PF08833	1.02551978101646	Axin beta-catenin binding domain
PF08839	0.649414451975611	DNA replication factor CDT1 like
PF08840	3.18237902077739	BAAT / Acyl-CoA thioester hydrolase C terminal
PF08847	0.314696387689978	Chlororespiratory reduction 6
PF08853	0.147441956154897	Domain of unknown function (DUF1823)
PF08854	0.249637418228338	Domain of unknown function (DUF1824)
PF08855	0.206184570942362	Domain of unknown function (DUF1825)
PF08856	0.249637418228338	Protein of unknown function (DUF1826)
PF08857	0.206184570942362	Putative ParB-like nuclease
PF08879	4.89014586388262	WRC
PF08880	2.98595747273559	QLQ
PF08881	1.35703570097467	CVNH domain
PF08883	0.40108548367822	Dopa 4,5-dioxygenase family
PF08888	0.147441956154897	HopJ type III effector protein
PF08892	0.206184570942362	YqcI/YcgG family
PF08907	0.314696387689978	Domain of unknown function (DUF1853)
PF08910	0.580271467371446	Aida N-terminus
PF08911	0.581934139740202	NUP50 (Nucleoporin 50 kDa)
PF08912	1.14714516473963	Rho Binding
PF08913	1.35988064267378	Vinculin Binding Site
PF08914	0.685600692224522	Rap1 Myb domain
PF08916	1.49669523228929	Phenylalanine zipper
PF08917	1.04788722334526	Transforming growth factor beta receptor 2 ectodomain
PF08919	0.910751667049705	F-actin binding
PF08920	0.421637021355784	Splicing factor 3B subunit 1
PF08922	0.147441956154897	Domain of unknown function (DUF1905)
PF08923	0.465215133860612	Mitogen-activated protein kinase kinase 1 interacting
PF08925	0.576512922455737	Domain of Unknown Function (DUF1907)
PF08926	2.05115732619699	Domain of unknown function (DUF1908)
PF08934	0.848129513398505	Rb C-terminal domain
PF08938	0.52566957531843	HBS1 N-terminus
PF08939	1.5151409749304	Domain of unknown function (DUF1917)
PF08941	0.547281379376789	USP8 interacting
PF08944	0.510753918455249	NADPH oxidase subunit p47Phox, C terminal domain
PF08945	0.443961089821352	Bcl-x interacting, BH3 domain
PF08947	1.46059348668044	BPS (Between PH and SH2)
PF08952	0.848129513398505	Domain of unknown function (DUF1866)
PF08953	3.60139532808865	Domain of unknown function (DUF1899)
PF08954	0.340502612303499	Trimerisation motif
PF08961	0.640048307355618	Nuclear receptor-binding factor 2, autophagy regulator
PF08964	0.32674651493804	Beta/Gamma crystallin
PF08969	0.986870327590338	USP8 dimerisation domain
PF08975	0.147441956154897	Domain of unknown function (DUF1868)
PF08976	2.01011932733978	EF-hand domain
PF08983	0.678517850487334	Domain of unknown function (DUF1856)
PF08987	0.206184570942362	Protein of unknown function (DUF1892)
PF08991	0.481543412343077	Mature-T-Cell Proliferation I type
