ann_term	cv	annotation
PF07082	2.22915933644674	Protein of unknown function (DUF1350)
PF07084	1.37020628070757	Thyroid hormone-inducible hepatic protein Spot 14
PF07085	2.47859664603839	DRTGG domain
PF07086	0.719461765426729	Jagunal, ER re-organisation during oogenesis
PF07092	1.41994758678189	Protein of unknown function (DUF1356)
PF07093	0.389001147033426	SGT1 protein
PF07096	1.30453753561106	Protein of unknown function (DUF1358)
PF07103	1.65355074178527	Protein of unknown function (DUF1365)
PF07106	0.571580742725422	TBPIP/Hop2 winged helix domain
PF07107	2.97309362689534	Wound-induced protein WI12
PF07109	2.17488244196408	Magnesium-protoporphyrin IX methyltransferase C-terminus
PF07110	4.95433694306862	EthD domain
PF07111	1.789930088497	Alpha helical coiled-coil rod protein (HCR)
PF07114	1.41897650374551	Transmembrane protein 126
PF07117	6.70820393249937	Protein of unknown function (DUF1373)
PF07123	2.33308288162507	Photosystem II reaction centre W protein (PsbW)
PF07127	6.70820393249937	Late nodulin protein
PF07137	2.17488244196408	VDE lipocalin domain
PF07139	1.3828939366684	Protein of unknown function (DUF1387)
PF07140	2.57831869107123	Interferon gamma receptor (IFNGR1)
PF07142	2.59294673702818	Repeat of unknown function (DUF1388)
PF07145	1.14425084003268	Ataxin-2 C-terminal region
PF07147	1.01403389399826	Mitochondrial 28S ribosomal protein S30 (PDCD9)
PF07149	5.50206572777237	Pes-10
PF07152	6.70820393249937	YaeQ protein
PF07156	0.904534033733291	Prenylcysteine lyase
PF07159	0.796781655638377	Protein of unknown function (DUF1394)
PF07160	0.904534033733291	Spindle and kinetochore-associated protein 1
PF07162	0.725236869785751	Ciliary basal body-associated, B9 protein
PF07163	1.4876981342451	Pex26 protein
PF07165	3.86747803660685	Protein of unknown function (DUF1397)
PF07167	4.68920423564984	Poly-beta-hydroxybutyrate polymerase (PhaC) N-terminus
PF07168	3.12471589617651	Ureide permease
PF07171	6.70820393249937	MlrC C-terminus
PF07172	3.03389938108459	Glycine rich protein family
PF07173	2.02071869388175	Glycine-rich domain-containing protein-like
PF07175	2.57831869107123	Osteoregulin
PF07177	1.19563741015746	Neuralized
PF07189	0.461974415559027	Splicing factor 3B subunit 10 (SF3b10)
PF07192	2.75799457775194	SNURF/RPN4 protein
PF07197	5.50206572777237	Protein of unknown function (DUF1409)
PF07200	0.692197508340194	Modifier of rudimentary (Mod(r)) protein
PF07202	1.10451176296294	T-complex protein 10 C-terminus
PF07203	4.7136769087412	Protein of unknown function (DUF1412)
PF07204	6.70820393249937	Orthoreovirus membrane fusion protein p10
PF07207	3.03389938108459	Light regulated protein Lir1
PF07209	6.70820393249937	Protein of unknown function (DUF1415)
PF07213	2.52262489554756	DAP10 membrane protein
PF07217	3.42948445635253	Heterokaryon incompatibility protein Het-C
PF07221	1.48669910536811	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)
PF07222	2.28926206836262	Proacrosin binding protein sp32
PF07223	2.67485789591444	UBA-like domain (DUF1421)
PF07224	4.10791918128875	Chlorophyllase
PF07225	1.23858423576716	NADH-ubiquinone oxidoreductase B15 subunit (NDUFB4)
PF07227	2.9288881678573	PHD - plant homeodomain finger protein
PF07228	0.980163845193173	Stage II sporulation protein E (SpoIIE)
PF07231	3.03389938108459	Hs1pro-1 N-terminus
PF07240	6.70820393249937	Stress-inducible humoral factor Turandot
PF07244	2.03750472332688	Surface antigen variable number repeat
PF07245	6.70820393249937	Phlebovirus glycoprotein G2
PF07247	2.45443088464927	Alcohol acetyltransferase
PF07248	6.23658114204994	Protein of unknown function (DUF1431)
PF07249	4.68920423564984	Cerato-platanin
PF07250	2.31622421646739	Glyoxal oxidase N-terminus
PF07258	0.794881951239881	COMM domain
PF07259	2.72588090644859	ProSAAS precursor
PF07260	2.15849274010614	Progressive ankylosis protein (ANKH)
PF07263	2.28632297090169	Dentin matrix protein 1 (DMP1)
PF07264	1.06517044090691	Etoposide-induced protein 2.4 (EI24)
PF07265	6.70820393249937	Tapetum specific protein TAP35/TAP44
PF07270	6.70820393249937	Protein of unknown function (DUF1438)
PF07271	6.70820393249937	Cytadhesin P30/P32
PF07279	4.17650353982632	Protein of unknown function (DUF1442)
PF07281	1.08580719869011	Insulin-induced protein (INSIG)
PF07282	3.89897681475797	Putative transposase DNA-binding domain
PF07286	1.41897650374551	Protein of unknown function (DUF1445)
PF07287	1.30149607969235	Acyclic terpene utilisation family protein AtuA
PF07289	0.710894572879833	Bardet-Biedl syndrome 5 protein
PF07292	1.6712069033829	Nmi/IFP 35 domain (NID)
PF07297	0.700093239644755	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
PF07298	2.02259958738973	NnrU protein
PF07303	1.48221783047219	Occludin homology domain
PF07304	0.700051699493883	Steroid receptor RNA activator (SRA1)
PF07312	4.6938402301165	Protein of unknown function (DUF1459)
PF07324	1.02697979532219	DiGeorge syndrome critical region 6 (DGCR6) protein
PF07326	2.31717892744997	Regulator of chromosome segregation 1
PF07327	3.78393734332135	Neuroparsin
PF07333	6.70820393249937	S locus-related glycoprotein 1 binding pollen coat protein (SLR1-BP)
PF07334	2.25440200183991	Interferon-induced 35 kDa protein (IFP 35) N-terminus
PF07335	4.95433694306862	Fungal chitosanase of glycosyl hydrolase group 75
PF07343	3.03389938108459	Protein of unknown function (DUF1475)
PF07346	6.70820393249937	Protein of unknown function (DUF1477)
PF07347	1.00980267992998	NADH:ubiquinone oxidoreductase subunit B14.5a (Complex I-B14.5a)
PF07350	3.4443629837223	Protein of unknown function (DUF1479)
PF07353	2.12132034355964	Uroplakin II
PF07354	2.0735546634912	Zona-pellucida-binding protein (Sp38)
PF07359	2.20668434618816	Liver-expressed antimicrobial peptide 2 precursor (LEAP-2)
PF07364	6.70820393249937	Metallopeptidase family M81
PF07366	2.52262489554756	SnoaL-like polyketide cyclase
PF07367	6.70820393249937	Fungal fruit body lectin
PF07368	5.91037464202489	Protein of unknown function (DUF1487)
PF07382	6.70820393249937	Histone H1-like nucleoprotein HC2
PF07385	6.70820393249937	D-lyxose isomerase
PF07386	2.28926206836262	Protein of unknown function (DUF1499)
PF07392	4.68920423564984	Cyclin-dependent kinase inhibitor 2a p19Arf N-terminus
PF07393	0.551930689358137	Exocyst complex component Sec10
PF07400	1.8991518732179	Interleukin 11
PF07403	5.26701787283158	Protein of unknown function (DUF1505)
PF07406	1.02347409033604	NICE-3 protein
PF07411	6.70820393249937	Domain of unknown function (DUF1508)
PF07412	1.1850115973253	Geminin
PF07421	1.89196867166067	Neurotensin/neuromedin N precursor
PF07426	0.679615209397623	Dynactin subunit p22
PF07428	3.78393734332135	15-O-acetyltransferase Tri3
PF07443	1.16875814268796	HepA-related protein (HARP)
PF07444	4.02936663193429	Ycf66 protein N-terminus
PF07448	2.28632297090169	Secreted phosphoprotein 24 (Spp-24) cystatin-like domain
PF07452	1.29614112879517	CHRD domain
PF07453	6.70820393249937	NUMOD1 domain
PF07454	6.70820393249937	Stage II sporulation protein P (SpoIIP)
PF07458	5.59529157002285	Sperm protein associated with nucleus, mapped to X chromosome
PF07460	4.40165258221789	NUMOD3 motif (2 copies)
PF07464	4.95433694306862	Apolipophorin-III precursor (apoLp-III)
PF07466	2.54931220078154	Protein of unknown function (DUF1517)
PF07468	4.68920423564984	Agglutinin domain
PF07469	1.83431518852842	Domain of unknown function (DUF1518)
PF07470	3.27379968514854	Glycosyl Hydrolase Family 88
PF07474	1.3780931718371	G2F domain
PF07477	4.68920423564984	Glycosyl hydrolase family 67 C-terminus
PF07478	2.09165006633519	D-ala D-ala ligase C-terminus
PF07479	0.532011131793037	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
PF07484	6.70820393249937	Phage Tail Collar Domain
PF07486	6.70820393249937	Cell Wall Hydrolase
PF07488	4.68920423564984	Glycosyl hydrolase family 67 middle domain
PF07491	0.705810632475591	Protein phosphatase inhibitor
PF07492	2.72588090644859	Neutral trehalase Ca2+ binding domain
PF07495	6.70820393249937	Y_Y_Y domain
PF07496	0.922976819334628	CW-type Zinc Finger
PF07498	2.72588090644859	Rho termination factor, N-terminal domain
PF07500	0.62284109890305	Transcription factor S-II (TFIIS), central domain
PF07502	1.28052510829257	MANEC domain
PF07503	6.70820393249937	HypF finger
PF07504	4.68920423564984	Fungalysin/Thermolysin Propeptide Motif
PF07510	4.68920423564984	Protein of unknown function (DUF1524)
PF07516	2.00275023972718	SecA Wing and Scaffold domain
PF07517	2.27743019908148	SecA DEAD-like domain
PF07519	3.33101833723425	Tannase and feruloyl esterase
PF07521	0.330216767584513	Zn-dependent metallo-hydrolase RNA specificity domain
PF07522	0.532355542348709	DNA repair metallo-beta-lactamase
PF07524	0.499812136006895	Bromodomain associated
PF07525	1.32409118384937	SOCS box
PF07526	2.86419344462267	Associated with HOX
PF07527	1.25344703531843	Hairy Orange
PF07528	1.29275772938867	DZF domain
PF07529	0.522103618469334	HSA
PF07531	1.26889566388084	NHR1 homology to TAF
PF07533	1.17259478023988	BRK domain
PF07534	0.631791647213206	TLD
PF07535	1.06600358177805	DBF zinc finger
PF07539	0.450255441216813	Down-regulated in metastasis
PF07540	0	Nucleolar complex-associated protein
PF07541	0.303331610714263	Eukaryotic translation initiation factor 2 alpha subunit
PF07542	0.21320071635561	ATP12 chaperone protein
PF07543	2.86038776773678	Protein trafficking PGA2
PF07544	0.787998450786268	RNA polymerase II transcription mediator complex subunit 9
PF07545	1.42825024462308	Vestigial/Tondu family
PF07546	1.49859810565799	EMI domain
PF07547	4.71939903724269	RSD-2 N-terminal domain
PF07549	6.70820393249937	SecD/SecF GG Motif
PF07555	1.40053374869902	beta-N-acetylglucosaminidase
PF07556	6.70820393249937	Protein of unknown function (DUF1538)
PF07557	0.866828394595597	Shugoshin C terminus
PF07558	1.60399448111723	Shugoshin N-terminal coiled-coil region
PF07562	2.24633992047839	Nine Cysteines Domain of family 3 GPCR
PF07565	1.36891080709361	Band 3 cytoplasmic domain
PF07569	0.416301068339915	TUP1-like enhancer of split
PF07571	0.373447198298977	TAF6 C-terminal HEAT repeat domain
PF07572	0.405982262662556	Bucentaur or craniofacial development
PF07573	6.70820393249937	Nitrogen regulatory protein AreA N terminus
PF07574	0.405982262662556	Nse1 non-SMC component of SMC5-6 complex
PF07575	0.381053828483615	Nup85 Nucleoporin
PF07576	0.34443629837223	BRCA1-associated protein 2
PF07593	1.71887912738082	ASPIC and UnbV
PF07602	6.70820393249937	Protein of unknown function (DUF1565)
PF07617	6.70820393249937	Protein of unknown function (DUF1579)
PF07632	6.70820393249937	Protein of unknown function (DUF1593)
PF07642	6.70820393249937	Putative beta-barrel porin-2, OmpL-like. bbp2
PF07645	1.18202300417202	Calcium-binding EGF domain
PF07646	1.06467024344288	Kelch motif
PF07647	0.956998789606702	SAM domain (Sterile alpha motif)
PF07648	0.873860501540674	Kazal-type serine protease inhibitor domain
PF07650	0.588895513267554	KH domain
PF07651	1.09276968571882	ANTH domain
PF07652	6.70820393249937	Flavivirus DEAD domain
PF07653	1.19566247298149	Variant SH3 domain
PF07654	1.8729116044036	Immunoglobulin C1-set domain
PF07657	1.38183524621997	N terminus of Notch ligand
PF07661	6.70820393249937	MORN repeat variant
PF07662	1.14090003618283	Na+ dependent nucleoside transporter C-terminus
PF07670	1.3185736094873	Nucleoside recognition
PF07676	2.03717331895941	WD40-like Beta Propeller Repeat
PF07677	1.4628798368237	A-macroglobulin receptor binding domain
PF07678	1.50844850452427	A-macroglobulin TED domain
PF07679	1.21243663977296	Immunoglobulin I-set domain
PF07681	4.68920423564984	DoxX
PF07683	1.20954311271355	Cobalamin synthesis protein cobW C-terminal domain
PF07684	1.32973201172376	NOTCH protein
PF07685	2.86038776773678	CobB/CobQ-like glutamine amidotransferase domain
PF07686	1.70478076956452	Immunoglobulin V-set domain
PF07687	0.416575675576222	Peptidase dimerisation domain
PF07690	0.565539045161155	Major Facilitator Superfamily
PF07691	1.48666525127273	PA14 domain
PF07692	4.78634421130479	Low iron-inducible periplasmic protein
PF07693	1.59179636427011	KAP family P-loop domain
PF07699	1.23290857068611	Putative ephrin-receptor like
PF07700	1.07264541290129	Haem-NO-binding
PF07701	1.06221182516746	Heme NO binding associated
PF07702	6.70820393249937	UTRA domain
PF07703	1.54222141390095	Alpha-2-macroglobulin bait region domain
PF07706	1.85787635365073	Aminotransferase ubiquitination site
PF07707	1.62929144961582	BTB And C-terminal Kelch
PF07710	1.41033181998781	P53 tetramerisation motif
PF07711	1.58665765604384	Rab geranylgeranyl transferase alpha-subunit, insert domain
PF07712	2.02259958738973	Stress up-regulated Nod 19
PF07713	0.270281238808668	Protein of unknown function (DUF1604)
PF07714	0.740961641216141	Protein tyrosine kinase
PF07715	6.70820393249937	TonB-dependent Receptor Plug Domain
PF07716	0.649382733854974	Basic region leucine zipper
PF07717	0.333024552542243	Oligonucleotide/oligosaccharide-binding (OB)-fold
PF07718	0.303331610714263	Coatomer beta C-terminal region
PF07719	0.57837164364543	Tetratricopeptide repeat
PF07720	1.85787635365073	Tetratricopeptide repeat
PF07721	3.23773911015921	Tetratricopeptide repeat
PF07722	0.920296703638165	Peptidase C26
PF07723	6.11795677267289	Leucine Rich Repeat
PF07724	0.875632427745135	AAA domain (Cdc48 subfamily)
PF07725	5.02393546624912	Leucine Rich Repeat
PF07726	4.68920423564984	ATPase family associated with various cellular activities (AAA)
PF07727	2.85443618142171	Reverse transcriptase (RNA-dependent DNA polymerase)
PF07728	0.261267529541042	AAA domain (dynein-related subfamily)
PF07729	6.70820393249937	FCD domain
PF07731	1.54341735288568	Multicopper oxidase
PF07732	1.29745516878323	Multicopper oxidase
PF07733	4.68920423564984	Bacterial DNA polymerase III alpha NTPase domain
PF07734	6.10013734337969	F-box associated
PF07735	4.93519280576082	F-box associated
PF07738	1.15450310730851	Sad1 / UNC-like C-terminal
PF07741	0.552133497083268	Brf1-like TBP-binding domain
PF07742	1.27755136515467	BTG family
PF07743	0.266060033446299	HSCB C-terminal oligomerisation domain
PF07744	0.810573170269893	SPOC domain
PF07745	3.49211577721114	Glycosyl hydrolase family 53
PF07748	0.634573033403411	Glycosyl hydrolases family 38 C-terminal domain
PF07749	0.703988342943507	Endoplasmic reticulum protein ERp29, C-terminal domain
PF07757	0.67559140132754	Predicted AdoMet-dependent methyltransferase
PF07762	3.8042575259473	Protein of unknown function (DUF1618)
PF07763	1.35910657656285	FEZ-like protein
PF07765	2.88749955124461	KIP1-like protein
PF07766	0.33806694392163	LETM1-like protein
PF07767	0.374884687277269	Nop53 (60S ribosomal biogenesis)
PF07773	1.08299509147975	Protein of unknown function (DUF1619)
PF07774	0.21320071635561	ER membrane protein complex subunit 1, C-terminal
PF07776	3.82719238395877	Zinc-finger associated domain (zf-AD)
PF07777	2.86989249760708	G-box binding protein MFMR
PF07778	1.18628526386899	Mis6
PF07779	1.07408783366442	10 TM Acyl Transferase domain found in Cas1p
PF07780	0.301511344577764	Spb1 C-terminal domain
PF07782	1.26125005443953	DC-STAMP-like protein
PF07786	2.04873920357946	Protein of unknown function (DUF1624)
PF07787	0.986486851396275	Transmembrane protein 43
PF07792	1.67705098312484	Docking domain of Afi1 for Arf3 in vesicle trafficking
PF07795	3.26134383902765	Protein of unknown function (DUF1635)
PF07797	2.91795646970729	Protein of unknown function (DUF1639)
PF07798	0.678547731665008	Protein of unknown function (DUF1640)
PF07800	2.89923089331072	Protein of unknown function (DUF1644)
PF07801	3.58016958084444	Protein of unknown function (DUF1647)
PF07802	2.92666036790928	GCK domain
PF07803	1.8366510192581	GSG1-like protein
PF07804	6.70820393249937	HipA-like C-terminal domain
PF07807	0.76991192904037	RED-like protein C-terminal region
PF07808	0.498154956239878	RED-like protein N-terminal region
PF07809	1.42599770695022	RTP801 C-terminal region
PF07810	1.18403957512665	TMC domain
PF07814	0.846913464424034	Wings apart-like protein regulation of heterochromatin
PF07815	1.28627177897913	Abl-interactor HHR
PF07816	2.93032731649865	Protein of unknown function (DUF1645)
PF07817	0.54372061049102	GLE1-like protein
PF07818	0.343994303938304	HCNGP-like protein
PF07819	0.545965235187548	PGAP1-like protein
PF07821	2.55800065421	Alpha-amylase C-terminal beta-sheet domain
PF07823	1.60399448111723	Cyclic phosphodiesterase-like protein
PF07830	1.36774026086615	Protein serine/threonine phosphatase 2C, C-terminal domain
PF07831	2.02259958738973	Pyrimidine nucleoside phosphorylase C-terminal domain
PF07834	1.35981282134377	RanGAP1 C-terminal domain
PF07837	0.976379948626341	Formiminotransferase domain, N-terminal subdomain
PF07839	2.90033305297544	Plant calmodulin-binding domain
PF07841	3.38061641267581	DM4/DM12 family
PF07842	0.566637474848234	GC-rich sequence DNA-binding factor-like protein
PF07847	1.35318495594235	PCO_ADO
PF07850	0.944778389218669	Renin receptor-like protein
PF07851	0.831421461678923	TMPIT-like protein
PF07855	0.441888571404287	Autophagy-related protein 101
PF07856	0.805679054217281	Mediator of CRAC channel activity
PF07857	1.77573871409977	Transmembrane family, TMEM144 of transporters
PF07859	1.00898700443035	alpha/beta hydrolase fold
PF07876	2.03426662946734	Stress responsive A/B Barrel Domain
PF07883	1.95735337747638	Cupin domain
PF07884	0.784368774875696	Vitamin K epoxide reductase family
PF07885	0.995223945815994	Ion channel
PF07887	2.72384130554131	Calmodulin binding protein-like
PF07888	1.9554405337137	Calcium binding and coiled-coil domain (CALCOCO1) like
PF07889	2.66966864644626	Protein of unknown function (DUF1664)
PF07890	0.368552528018858	Rrp15p
PF07891	3.01699730315967	Protein of unknown function (DUF1666)
PF07893	3.84463649391408	Protein of unknown function (DUF1668)
PF07894	1.73262390599359	FAM83 A-H
PF07896	0.479157423749955	Protein of unknown function (DUF1674)
PF07897	2.98185607921978	Ethylene-responsive binding factor-associated repression
PF07898	3.79515124919693	Protein of unknown function (DUF1676)
PF07899	2.87323462490811	Frigida-like protein
PF07904	0.67559140132754	Chromatin modification-related protein EAF7
PF07910	0.54472440592757	Peptidase family C78
PF07911	2.95264484073305	Protein of unknown function (DUF1677)
PF07912	1.4876981342451	ERp29, N-terminal domain
PF07914	4.75160260046306	Protein of unknown function (DUF1679)
PF07915	0.459000891264732	Glucosidase II beta subunit-like protein
PF07918	4.95433694306862	CAP160 repeat
PF07919	3.03389938108459	Gryzun, putative trafficking through Golgi
PF07923	0.703834868933952	N1221-like protein
PF07926	0.582144206664823	TPR/MLP1/MLP2-like protein
PF07927	6.70820393249937	HicA toxin of bacterial toxin-antitoxin,
PF07928	0.369274472937998	Vps54-like protein
PF07929	6.70820393249937	Plasmid pRiA4b ORF-3-like protein
PF07933	0.508738121030165	Protein of unknown function (DUF1681)
PF07934	0.421202889164409	8-oxoguanine DNA glycosylase, N-terminal domain
PF07939	3.19441234200566	Protein of unknown function (DUF1685)
PF07940	3.4443629837223	Heparinase II/III-like protein
PF07941	1.67705098312484	Potassium channel Kv1.4 tandem inactivation domain
PF07942	0.416301068339915	N2227-like protein
PF07943	4.68920423564984	Penicillin-binding protein 5, C-terminal domain
PF07944	2.29196404281431	Beta-L-arabinofuranosidase, GH127
PF07946	0.461974415559027	Protein of unknown function (DUF1682)
PF07947	1.00734165798357	YhhN family
PF07950	3.42948445635253	Protein of unknown function (DUF1691)
PF07954	4.68920423564984	Protein of unknown function (DUF1689)
PF07955	2.57831869107123	Protein of unknown function (DUF1687)
PF07956	2.02259958738973	Protein of Unknown function (DUF1690)
PF07957	2.86038776773678	Protein of unknown function (DUF3294)
PF07958	2.32818696531326	Protein of unknown function (DUF1688)
PF07959	0.929320377284585	L-fucokinase
PF07960	2.35625721260393	CBP4
PF07961	2.86038776773678	MBA1-like protein
PF07962	0.464469088412683	Replication Fork Protection Component Swi3
PF07964	3.78393734332135	Rec10 / Red1
PF07965	1.31059947606491	Integrin beta tail domain
PF07966	2.18393468470802	A1 Propeptide
PF07967	0.707106781186548	C3HC zinc finger-like
PF07969	1.50212917069557	Amidohydrolase family
PF07970	0.390723832604414	Endoplasmic reticulum vesicle transporter
PF07971	3.58689114109918	Glycosyl hydrolase family 92
PF07973	0.292684038191276	Threonyl and Alanyl tRNA synthetase second additional domain
PF07974	0.919053467492689	EGF-like domain
PF07975	0.312009485232529	TFIIH C1-like domain
PF07976	4.15822254354076	Phenol hydroxylase, C-terminal dimerisation domain
PF07977	2.45388828555749	FabA-like domain
PF07978	0.966911011528741	NIPSNAP
PF07983	2.632273158487	X8 domain
PF07984	1.42489011078577	Nucleotidyltransferase
PF07985	0.496682538873722	SRR1
PF07986	0.474163425592693	Tubulin binding cofactor C
PF07987	4.68920423564984	Domain of unkown function (DUF1775)
PF07988	1.67705098312484	LMSTEN motif
PF07989	0.83618867654551	Centrosomin N-terminal motif 1
PF07990	2.99703410703568	Nucleic acid binding protein NABP
PF07991	1.29393073429191	Acetohydroxy acid isomeroreductase, NADPH-binding domain
PF07992	0.318091788044499	Pyridine nucleotide-disulphide oxidoreductase
PF07993	1.15991322689832	Male sterility protein
PF07994	0.505649896847432	Myo-inositol-1-phosphate synthase
PF07995	1.18343153755578	Glucose / Sorbosone dehydrogenase
PF07998	1.28052510829257	Peptidase family M54
PF07999	6.70820393249937	Retrotransposon hot spot protein
PF08000	3.78393734332135	Bacterial PH domain
PF08002	3.4443629837223	Protein of unknown function (DUF1697)
PF08003	6.70820393249937	Protein of unknown function (DUF1698)
PF08005	1.0819285864727	PHR domain
PF08007	0.757704960538675	Cupin superfamily protein
PF08011	4.95433694306862	PD-(D/E)XK nuclease superfamily
PF08014	1.52421531393446	Domain of unknown function (DUF1704)
PF08016	1.61539092267063	Polycystin cation channel
PF08017	3.61467325061614	Fibrinogen binding protein
PF08020	6.70820393249937	Protein of unknown function (DUF1706)
PF08022	0.703268099530782	FAD-binding domain
PF08026	6.70820393249937	Bee antimicrobial peptide
PF08028	3.78393734332135	Acyl-CoA dehydrogenase, C-terminal domain
PF08029	1.36150401461699	HisG, C-terminal domain
PF08030	0.665931098597755	Ferric reductase NAD binding domain
PF08031	1.880095293397	Berberine and berberine like
PF08032	0.582144206664823	RNA 2'-O ribose methyltransferase substrate binding
PF08033	0.396664414010959	Sec23/Sec24 beta-sandwich domain
PF08035	1.85787635365073	Opioids neuropeptide
PF08038	0.721416036253821	TOM7 family
PF08039	2.31717892744997	Mitochondrial proteolipid
PF08040	1.67705098312484	MNLL subunit
PF08041	2.28632297090169	PetM family of cytochrome b6f complex subunit 7
PF08043	1.77308507691632	Xin repeat
PF08045	2.28632297090169	Cell division control protein 14, SIN component
PF08058	3.23773911015921	Nuclear pore complex component
PF08059	0.587206331822824	SEP domain
PF08061	2.09058869210217	P68HR (NUC004) repeat
PF08062	4.78634421130479	P120R (NUC006) repeat
PF08063	1.0152027018667	PADR1 (NUC008) domain
PF08064	0.582144206664823	UME (NUC010) domain
PF08065	2.53609559789471	KI67R (NUC007) repeat
PF08066	0.470244852316558	PMC2NT (NUC016) domain
PF08067	1.8143603305548	ROKNT (NUC014) domain
PF08068	0.382792182502027	DKCLD (NUC011) domain
PF08069	0.542803934962365	Ribosomal S13/S15 N-terminal domain
PF08070	1.60491668810489	DTHCT (NUC029) region
PF08071	0.706176464559973	RS4NT (NUC023) domain
PF08072	1.777964292328	BDHCT (NUC031) domain
PF08073	1.29614112879517	CHDNT (NUC034) domain
PF08074	1.17716798168408	CHDCT2 (NUC038) domain
PF08075	1.17187517748285	NOPS (NUC059) domain
PF08079	0.616139024823007	Ribosomal L30 N-terminal domain
PF08080	1.95917937881753	RNPHF zinc finger
PF08081	2.62081797702299	RBM1CTR (NUC064) family
PF08082	0.301511344577764	PRO8NT (NUC069), PrP8 N-terminal domain
PF08083	0.612468743384633	PROCN (NUC071) domain
PF08084	0.407279045479327	PROCT (NUC072) domain
PF08088	6.70820393249937	Conotoxin I-superfamily
PF08100	3.00897521126983	Dimerisation domain
PF08101	2.75799457775194	Domain of unknown function (DUF1708)
PF08105	6.70820393249937	Metchnikowin family
PF08114	4.02936663193429	ATPase proteolipid family
PF08118	2.75799457775194	Yeast mitochondrial distribution and morphology (MDM) proteins
PF08122	0.73549075905081	NADH-ubiquinone oxidoreductase B12 subunit family
PF08123	2.35091858255835	Histone methylation protein DOT1
PF08125	3.42948445635253	Mannitol dehydrogenase C-terminal domain
PF08127	0.984103709634942	Peptidase family C1 propeptide
PF08137	3.41330318278069	DVL family
PF08138	6.70820393249937	Sex peptide (SP) family
PF08142	0.381861934384429	AARP2CN (NUC121) domain
PF08143	1.8143603305548	CBFNT (NUC161) domain
PF08144	0.393108939700906	CPL (NUC119) domain
PF08145	0.236496083957584	BOP1NT (NUC169) domain
PF08146	0.285455486489335	BP28CT (NUC211) domain
PF08147	0.393108939700906	DBP10CT (NUC160) domain
PF08148	0.340532657311295	DSHCT (NUC185) domain
PF08149	0.350931925281437	BING4CT (NUC141) domain
PF08150	1.20630707851557	FerB (NUC096) domain
PF08151	1.25833061748496	FerI (NUC094) domain
PF08152	0.833747529640609	GUCT (NUC152) domain
PF08153	0.152459180284077	NGP1NT (NUC091) domain
PF08154	0.218102522588364	NLE (NUC135) domain
PF08155	0.450255441216813	NOGCT (NUC087) domain
PF08156	0.430940509779875	NOP5NT (NUC127) domain
PF08157	1.67705098312484	NUC129 domain
PF08158	0.312009485232529	NUC130/3NT domain
PF08159	0.244977575480538	NUC153 domain
PF08161	0.394277244403663	NUC173 domain
PF08163	0.846114112226649	NUC194 domain
PF08164	0.145830520271725	Apoptosis-antagonizing transcription factor, C-terminal
PF08165	1.33183805833756	FerA (NUC095) domain
PF08166	1.70066149700939	NUC202 domain
PF08167	0.582144206664823	rRNA processing/ribosome biogenesis
PF08168	2.02259958738973	NUC205 domain
PF08169	1.2223504509755	RBB1NT (NUC162) domain
PF08170	0.301511344577764	POPLD (NUC188) domain
PF08171	3.4443629837223	Mad3/BUB1 homology region 2
PF08172	1.07858809224248	CASP C terminal
PF08174	1.06439025723374	Cell division protein anillin
PF08175	4.68920423564984	Small acid-soluble spore protein O family
PF08180	6.70820393249937	B melanoma antigen family
PF08186	2.35625721260393	Wound-inducible basic protein family
PF08189	6.70820393249937	Meleagrin/Cygnin family
PF08190	0.727754507630577	PIH1 N-terminal domain
PF08192	3.78393734332135	Peptidase family S64
PF08193	3.78393734332135	INO80 complex subunit Ies4
PF08194	6.70820393249937	DIM protein
PF08198	1.72365323247316	Thymopoietin protein
PF08202	1.43019388386839	Mis12-Mtw1 protein family
PF08203	4.68920423564984	Yeast RNA polymerase I subunit RPA14
PF08204	2.16392455890197	CD47 immunoglobulin-like domain
PF08205	1.31793648454937	CD80-like C2-set immunoglobulin domain
PF08206	6.70820393249937	Ribonuclease B OB domain
PF08207	1.56146784090541	Elongation factor P (EF-P) KOW-like domain
PF08208	0.904534033733291	DNA-directed RNA polymerase I subunit RPA34.5
PF08209	0.629314841688185	Sgf11 (transcriptional regulation protein)
PF08210	4.38489141567642	APOBEC-like N-terminal domain
PF08211	3.84676295439071	Cytidine and deoxycytidylate deaminase zinc-binding region
PF08212	1.53371207443664	Lipocalin-like domain
PF08213	0.505649896847432	Mitochondrial domain of unknown function (DUF1713)
PF08214	0.765850772710908	Histone acetylation protein
PF08216	0.32903802985403	Catenin-beta-like, Arm-motif containing nuclear
PF08217	0.711262253613324	Fungal domain of unknown function (DUF1712)
PF08219	2.86038776773678	Outer membrane protein TOM13
PF08221	0.527612993285005	RNA polymerase III subunit RPC82 helix-turn-helix domain
PF08224	3.83102745565215	Domain of unknown function (DUF1719)
PF08226	4.27596293226973	Domain of unknown function (DUF1720)
PF08227	1.23858423576716	DASH complex subunit Hsk3 like
PF08228	3.23773911015921	RNase P subunit Pop3
PF08229	2.72588090644859	ER membrane protein SH3
PF08231	0.350931925281437	SYF2 splicing factor
PF08232	1.00290711918252	Striatin family
PF08234	0.564627082560825	Chromosome segregation protein Spc25
